,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
4,4,Vadym Sapay,UKR,D,1.78,75,07-02-86,Yuzhnoukrainsk,Stal Alchevsk,Obolon Kiev,2010,Ukrainian
5,5,Oleksandr Mandzyuk,UKR,F,1.78,72,10-01-83,Vilino,FC Lviv,Obolon Kiev,2010,Ukrainian
6,6,Hryhoriy Baranets,UKR,M,1.77,70,22-07-86,Lviv,Karpaty Lviv,Obolon Kiev,2010,Ukrainian
7,7,Yevheniy Lozinskyy,UKR,D,1.88,73,07-02-82,Lviv,Metalurh Zaporizhya,Obolon Kiev,2010,Ukrainian
8,8,Serhiy Sibiryakov,UKR,M,1.76,70,01-01-82,Kharkiv,Tavryia Simferopol,Obolon Kiev,2010,Ukrainian
9,9,Ihor Ilkiv,UKR,D,1.82,75,15-03-85,Lviv,FC Lviv,Obolon Kiev,2010,Ukrainian
10,10,Serhiy Kucherenko,UKR,M,1.70,65,07-01-84,,Krymteplytsia Molodizhne,Obolon Kiev,2010,Ukrainian
11,11,Vadym Panas,UKR,M,1.77,70,23-05-85,Vilkhivka,FC Lviv,Obolon Kiev,2010,Ukrainian
14,14,Valentyn Slyusar,UKR,M,1.85,81,15-09-77,Kiev,Metalist Kharkiv,Obolon Kiev,2010,Ukrainian
15,15,Vladyslav Lupashko,UKR,M,1.78,71,04-12-86,Bilhorod-Dnistrovskyi,FC Lviv,Obolon Kiev,2010,Ukrainian
17,17,Oleksandr Bondarenko,UKR,F,1.80,77,28-07-89,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
18,18,Oleksandr Tolstyak,UKR,M,1.84,75,04-02-90,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
19,19,Borys Baranets,UKR,M,1.75,69,22-07-86,Lviv,Karpaty Lviv,Obolon Kiev,2010,Ukrainian
20,20,Vitaliy Sokurenko,UKR,M,1.82,80,13-05-91,Kiev,Dynamo Kiev,Obolon Kiev,2010,Ukrainian
21,21,Anton Shevchuk,UKR,F,1.82,65,08-02-90,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
22,22,Ihor Berezovskyy,UKR,G,1.94,83,24-08-90,Kirovohrad,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
23,23,Oleh Karamushka,UKR,D,1.87,79,30-04-84,Borispol,Tavriya Simferopol,Obolon Kiev,2010,Ukrainian
24,24,Ivan Kotenko,UKR,M,1.79,73,28-04-85,Borodyanka,Oleksandria,Obolon Kiev,2010,Ukrainian
25,25,Oleh Mazurenko,UKR,M,1.78,74,08-11-77,Kiev,Desna Chernihiv,Obolon Kiev,2010,Ukrainian
27,27,Pavlo Khudzik,UKR,F,1.79,71,29-04-85,Teofipol,FC Lviv,Obolon Kiev,2010,Ukrainian
29,29,Oleh Leonidov,UKR,M,1.82,73,16-08-85,Dnipropetrovsk,FC Lviv,Obolon Kiev,2010,Ukrainian
32,32,Ihor Plastun,UKR,M,1.90,70,20-08-90,Kyiv,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
41,42,Mykhaylo Kovalenko,UKR,M,1.78,71,18-03-91,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
42,43,Oleksiy Maydanevych,UKR,D,1.81,70,18-07-91,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
43,45,Irakli Meskhiya,UKR,M,1.81,75,07-01-93,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
44,46,Dmytro Ostapenko,UKR,M,1.82,72,26-01-92,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
45,47,Oleksiy Cheremisin,UKR,M,1.78,67,04-01-91,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
46,50,Kostyantyn Makhnovskyy,UKR,G,1.90,80,01-01-90,Horodysche,Legia Warszawa,Obolon Kiev,2010,Ukrainian
47,51,Oleksandr Semenov,UKR,M,1.79,68,09-02-93,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
48,54,Vitaliy Onopko,UKR,G,1.87,74,15-07-91,,Vorskla Poltava,Obolon Kiev,2010,Ukrainian
49,56,Oleksiy Pospyelov,UKR,M,1.75,64,10-09-90,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
50,57,Oleksiy Prylepov,UKR,M,1.86,75,04-02-91,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
51,58,Ivan Shkavron,UKR,D,1.89,84,19-03-92,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
52,72,Vasyl Lytvynenko,UKR,G,1.92,84,03-10-91,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
53,77,Pavlo Kutas,UKR,D,1.74,74,03-09-82,,SKA-Energia,Obolon Kiev,2010,Ukrainian
54,87,Yuriy Yakovenko,UKR,F,1.94,75,03-09-93,Montbéliard,Arsenal Kiev-2,Obolon Kiev,2010,Ukrainian
55,88,Valeriy Zavarov,UKR,M,1.75,71,16-08-88,Kyiv,Arsenal Kiev,Obolon Kiev,2010,Ukrainian
56,90,Kyrylo Silich,UKR,M,1.82,73,03-08-90,,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
57,99,Yevhen Zarichnyuk,UKR,D,1.75,74,03-02-89,Kyiv,Obolon Kiev-2,Obolon Kiev,2010,Ukrainian
1,1,Oleksandr  Sokorenko,UKR,G,1.85,78,23-02-76,Kharkiv,Krymteplytsia Molodizhne,Sevastopol,2010,Ukrainian
2,2,Yuriy Pleshakov,UKR,F,1.87,84,29-08-88,Sevastopol,Metalist Kharkiv,Sevastopol,2010,Ukrainian
3,3,Oleh Shandruk,UKR,D,1.79,72,30-01-83,Smyha,Volyn Lutsk,Sevastopol,2010,Ukrainian
4,4,Igor Duljaj,SRB,M,1.75,72,29-10-79,Topola,Shakhtar Donetsk,Sevastopol,2010,Ukrainian
5,5,Oleksandr Shevelyukhin,UKR,D,1.92,85,27-08-82,Uzhgorod,Volyn Lutsk,Sevastopol,2010,Ukrainian
6,6,Yevhen Bredun,UKR,M,1.81,70,10-09-82,Kramatorsk,Gomel,Sevastopol,2010,Ukrainian
7,7,Alexander Mladenov,BUL,F,1.88,77,25-06-82,Sofia,Kaliakra,Sevastopol,2010,Ukrainian
8,8,Roman Voynarovskyy,UKR,M,1.74,70,05-01-80,,Desna Chernihiv,Sevastopol,2010,Ukrainian
9,9,Andriy  Kyva,UKR,M,1.74,64,21-11-89,Sevastopol,Hazovyk-KhGV Kharkiv,Sevastopol,2010,Ukrainian
10,10,Oleksandr Zhabokrytskyy,UKR,M,1.74,71,29-01-81,Uman,Slavutych,Sevastopol,2010,Ukrainian
11,11,Taofik Salhi,TUN,M,1.75,66,21-08-79,Tunis,Ordabasy,Sevastopol,2010,Ukrainian
13,13,Oleh Polischuk,UKR,D,1.70,60,17-04-91,Igarka,Dynamo Kiev-3,Sevastopol,2010,Ukrainian
14,14,Andriy Shevchuk,UKR,F,1.78,75,12-08-85,Korosten,Sevastopol-2,Sevastopol,2010,Ukrainian
15,15,Andriy  Stepanov,UKR,D,1.92,83,11-06-78,Sevastopol,Volyn Lutsk,Sevastopol,2010,Ukrainian
16,16,Syarhey Vyeramko,BLR,G,1.90,90,16-10-82,Minsk,BATE,Sevastopol,2010,Ukrainian
17,17,Mariusz Lewandowski,POL,D,1.85,84,18-05-79,Legnica,Shakhtar Donetsk,Sevastopol,2010,Ukrainian
18,18,Serhiy Ferenchak,UKR,M,1.78,70,27-04-84,Sevastopol,Tavriya Simferopol,Sevastopol,2010,Ukrainian
20,20,Besart Ibraimi,MKD,F,1.82,76,17-12-86,Kičevo,Schalke,Sevastopol,2010,Ukrainian
22,22,Oleh Dopilka,UKR,D,1.81,69,12-03-86,Kiev,Dynamo Kiev,Sevastopol,2010,Ukrainian
23,23,Ihor Khudobyak,UKR,F,1.86,84,05-04-87,Ivano-Frankivsk,Prykarpattya Ivano-Frankivsk,Sevastopol,2010,Ukrainian
24,24,Serhiy Voronin,UKR,D,1.83,75,24-03-87,Kyiv,Nyva Vinnytsia,Sevastopol,2010,Ukrainian
28,28,Vitaliy  Charkovskyy,UKR,D,1.87,71,19-01-91,,Sevastopol-2,Sevastopol,2010,Ukrainian
30,30,Vadim Bolohan,MDA,D,1.86,78,15-08-86,Sîngerei,Zakarpattya Uzhhorod,Sevastopol,2010,Ukrainian
41,55,Julius Aghahowa,NGA,F,1.79,73,12-02-82,Benin City,Shakhtar Donetsk,Sevastopol,2010,Ukrainian
42,66,Ivan Shyshkin,UKR,D,1.85,75,16-09-83,Magdeburg,Sevastopol-2,Sevastopol,2010,Ukrainian
43,72,Ihor Lytovka,UKR,G,1.87,76,05-06-88,Nikopol,Elektrometalurh-NZF Nikopol,Sevastopol,2010,Ukrainian
44,77,Mate  Ghvinianidze,GEO,D,1.89,81,10-12-86,Tbilisi,1860 Munich,Sevastopol,2010,Ukrainian
45,88,Ihor Skoba,UKR,M,1.86,83,21-05-82,Kiev,Volyn Lutsk,Sevastopol,2010,Ukrainian
46,99,Michael Chidi Alozi,NGA,F,1.82,80,16-10-86,Lagos,Metalurh Zaporizhya,Sevastopol,2010,Ukrainian
3,3,Tomá Hübschman,CZE,D,1.80,74,04-09-81,Prague,Sparta Prague,Shakhtar Donetsk,2010,Ukrainian
5,5,Oleksandr Kucher,UKR,D,1.84,77,22-10-82,Kiev,Metalist Kharkiv,Shakhtar Donetsk,2010,Ukrainian
7,7,Fernandinho,BRA,M,1.76,67,04-05-85,Londrina,Atlético Paranaense,Shakhtar Donetsk,2010,Ukrainian
8,8,Jadson,BRA,M,1.68,67,05-10-83,Londrina,Atlético Paranaense,Shakhtar Donetsk,2010,Ukrainian
9,9,Luiz Adriano,BRA,F,1.82,71,12-04-87,Porto Alegre,Internacional,Shakhtar Donetsk,2010,Ukrainian
10,10,Willian,BRA,M,1.74,70,09-08-88,Ribeirão Pires,Corinthians,Shakhtar Donetsk,2010,Ukrainian
11,11,Eduardo,CRO,F,1.77,70,25-02-83,Rio de Janeiro,Arsenal,Shakhtar Donetsk,2010,Ukrainian
12,12,Rustam Khudzhamov,UKR,G,1.91,85,05-10-82,Skvyra,FC Kharkiv,Shakhtar Donetsk,2010,Ukrainian
13,13,Vyacheslav Shevchuk,UKR,D,1.84,82,13-05-79,Lutsk,Dnipro Dnipropetrovsk,Shakhtar Donetsk,2010,Ukrainian
14,14,Vasyl Kobin,UKR,M,1.78,74,24-05-85,Uzhgorod,Karpaty Lviv,Shakhtar Donetsk,2010,Ukrainian
15,15,Taras Stepanenko,UKR,M,1.81,75,08-08-89,Velyka Novosilka,Metalurh Zaporizhya,Shakhtar Donetsk,2010,Ukrainian
19,19,Oleksiy Hay,UKR,M,1.81,73,06-11-82,Zaporozhye,Illichivets Mariupol,Shakhtar Donetsk,2010,Ukrainian
20,20,Douglas Costa,BRA,M,1.70,63,14-09-90,Sapucaia do Sul,Grêmio,Shakhtar Donetsk,2010,Ukrainian
22,22,Henrikh Mkhitaryan,ARM,M,1.74,74,21-01-89,Yerevan,Metalurh Donetsk,Shakhtar Donetsk,2010,Ukrainian
26,26,Răzvan Raţ,ROU,D,1.78,72,26-05-81,Slatina,Rapid Bucureşti,Shakhtar Donetsk,2010,Ukrainian
27,27,Dmytro Chygrynskiy,UKR,D,1.90,81,07-11-86,Izyaslav,Barcelona,Shakhtar Donetsk,2010,Ukrainian
29,29,Alex Teixeira,BRA,M,1.73,68,06-01-90,Duque de Caxias,Vasco da Gama,Shakhtar Donetsk,2010,Ukrainian
30,30,Andriy Pyatov,UKR,G,1.90,78,28-06-84,Kirovohrad,Vorskla Poltava,Shakhtar Donetsk,2010,Ukrainian
32,32,Mykola Ishchenko,UKR,D,1.82,75,09-03-83,Kiev,Karpaty Lviv,Shakhtar Donetsk,2010,Ukrainian
33,33,Darijo Srna,CRO,D,1.82,78,01-05-82,Metković,Hajduk Split,Shakhtar Donetsk,2010,Ukrainian
35,35,Yuriy Virt,UKR,G,1.82,82,04-05-74,Donetsk,Metalurh Donetsk,Shakhtar Donetsk,2010,Ukrainian
36,36,Oleksandr Chyzhov,UKR,M,1.86,78,10-08-86,Poltava,Vorskla Poltava,Shakhtar Donetsk,2010,Ukrainian
37,37,Bruno Renan,BRA,M,1.76,71,19-04-91,Porto Alegre,Villarreal B,Shakhtar Donetsk,2010,Ukrainian
38,38,Serhiy Kryvtsov,UKR,D,1.86,76,15-03-91,Zaporozhye,Metalurh Zaporizhya,Shakhtar Donetsk,2010,Ukrainian
41,43,Oleksandr Batyshchev,UKR,M,1.74,64,14-09-91,,Zorya Luhansk,Shakhtar Donetsk,2010,Ukrainian
42,44,Yaroslav Rakytskyy,UKR,D,1.80,70,03-08-89,Pershotravensk,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
43,45,Vyacheslav Bazilevych,UKR,G,1.82,74,07-08-90,Simferopol,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
44,46,Oleksiy Chereda,UKR,M,1.82,72,18-04-94,Chernihiv,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
45,47,Maksym Zhychykov,UKR,D,1.78,70,07-11-92,Krasnopavlivka,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
46,48,Maksym Ilyuk,UKR,F,1.80,69,10-11-90,Krasnoyilsk,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
47,49,Maksym Imerekov,UKR,D,1.85,74,23-01-91,Makiivka,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
48,50,Vladyslav Kulach,UKR,F,1.77,73,07-05-93,Donetsk,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
49,51,Hennadiy Klymenko,UKR,D,1.75,67,03-11-89,Novomoskovsk,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
50,52,Serhiy Zaika,UKR,M,1.77,65,27-01-91,Izyaslav,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
51,54,Leonid Akulinin,UKR,F,1.94,82,07-03-93,Donetsk,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
52,56,Oleksandr Ovchynnikov,UKR,F,1.67,52,27-01-91,Kherson,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
53,57,Yaroslav Oliynyk,UKR,D,1.81,78,14-03-91,Donetsk,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
54,58,Denys Pshenychnyy,UKR,F,1.81,66,03-01-89,Krasnyy Luch,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
55,59,Oleksandr Karavayev,UKR,F,1.75,68,02-06-92,Kherson,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
56,60,Artem Tetenko,UKR,G,1.93,88,12-02-91,Stakhanov,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
57,62,Mykyta Kryukov,UKR,G,1.97,85,03-04-91,Donetsk,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
58,63,Vladyslav Nekhtiy,UKR,F,1.81,62,19-12-91,Horlivka,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
59,64,Ruslan Kisil,UKR,F,1.85,75,23-10-91,Novodonetsk,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
60,65,Maksym Malyshev,UKR,D,1.81,76,24-12-92,Donetsk,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
61,67,Vyacheslav Churko,UKR,M,1.80,70,10-05-93,Uzhgorod,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
62,68,Ivan Lukanyuk,UKR,F,1.77,68,05-02-93,Ivano-Frankovsk,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
63,71,Serhiy Harashchenkov,UKR,D,1.84,80,16-05-90,Novohrodivka,Shakhtar Donetsk-2,Shakhtar Donetsk,2010,Ukrainian
64,90,Vitaliy Vytsenets,UKR,F,1.82,69,03-08-90,Pershotravnevsk,Zorya Luhansk,Shakhtar Donetsk,2010,Ukrainian
65,99,Marcelo Martins Moreno,BOL,F,1.87,82,18-06-87,Santa Cruz de la Sierra,Cruzeiro,Shakhtar Donetsk,2010,Ukrainian
1,1,Damir  Kahriman,SRB,G,1.91,83,19-11-84,Belgrade,Javor Ivanjica,Tavriya Simferopol,2010,Ukrainian
2,2,Leandro Messias,BRA,D,1.82,76,29-12-83,Rio de Janeiro,Zakarpattya Uzhhorod,Tavriya Simferopol,2010,Ukrainian
3,3,Piotr Klepczarek I,POL,M,1.80,72,13-08-82,Łódź,Jagiellonia Białystok,Tavriya Simferopol,2010,Ukrainian
4,4,Andriy Donets,UKR,D,1.88,78,03-01-81,Volochisk,Zakarpattya Uzhgorod,Tavriya Simferopol,2010,Ukrainian
5,5,Slobodan Marković,SRB,M,1.84,78,09-11-78,Zagreb,Vojvodina,Tavriya Simferopol,2010,Ukrainian
6,6,Saa Djuričić,BIH,D,1.81,80,01-08-79,Sarajevo,Vorskla Poltava,Tavriya Simferopol,2010,Ukrainian
7,7,Ivan Graf,CRO,D,1.93,83,17-06-87,Zagreb,Primorje,Tavriya Simferopol,2010,Ukrainian
8,8,Andriy Kornyev,UKR,M,1.80,74,01-11-78,Kiev,Chernomorets Odessa,Tavriya Simferopol,2010,Ukrainian
9,9,Stanislav Prychynenko,UKR,M,1.79,61,26-06-91,Simferopol,Shakhtar Donetsk-2,Tavriya Simferopol,2010,Ukrainian
10,10,Isi Lucky Idahor,NGR,F,1.90,82,30-08-80,Benin City,Karpaty Lviv,Tavriya Simferopol,2010,Ukrainian
11,11,Anton Monakhov,UKR,D,1.94,83,31-01-82,Zaporozhye,Naftovyk-Ukrnafta,Tavriya Simferopol,2010,Ukrainian
12,12,Dmytro Stoyko,UKR,G,1.92,90,03-02-75,Oleksandria,FC Kharkiv,Tavriya Simferopol,2010,Ukrainian
14,14,Volodymyr Korobka,UKR,M,1.84,73,22-07-89,Dnipropetrovsk,Dnipro-2,Tavriya Simferopol,2010,Ukrainian
15,15,Yevhen Lutsenko,UKR,M,1.72,66,10-11-80,Kiev,Chornomorets Odessa,Tavriya Simferopol,2010,Ukrainian
16,16,Ayodeji Brown,NGA,D,1.82,73,12-09-88,Zaria,Gateway,Tavriya Simferopol,2010,Ukrainian
17,17,Anton Shynder,UKR,F,1.90,88,13-06-87,Sumy,Jahn Regensburg,Tavriya Simferopol,2010,Ukrainian
18,18,Ivan Matyazh,UKR,M,1.88,80,15-02-88,Donetsk,Olimpik Donetsk,Tavriya Simferopol,2010,Ukrainian
19,19,Ilya Haliuza,UKR,M,1.76,72,16-11-79,Arkhangelsk,iauliai,Tavriya Simferopol,2010,Ukrainian
20,20,Vasil Gigiadze,GEO,F,1.83,77,03-06-77,Batumi,Naftovyk-Ukrnafta,Tavriya Simferopol,2010,Ukrainian
21,21,Vitaliy Postranskyy,UKR,G,1.90,87,02-08-77,Ivano-Frankivsk,Simurq,Tavriya Simferopol,2010,Ukrainian
22,22,eljko Ljubenović,SRB,M,1.83,77,09-07-81,Belgrade,Kryvbas Kryvyi Rih,Tavriya Simferopol,2010,Ukrainian
23,23,Matija pičić,CRO,M,1.73,75,24-02-88,Zagreb,Zagreb,Tavriya Simferopol,2010,Ukrainian
24,24,Ruslan Platon,UKR,F,1.82,75,12-01-82,Storozhynets,FC Kharkiv,Tavriya Simferopol,2010,Ukrainian
25,25,Volodymyr Melnychenko,UKR,G,1.86,82,11-02-90,,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
27,27,Oleksandr Artemenko,UKR,M,1.81,78,19-01-87,Simferopol,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
28,28,Maksym Feshchuk,UKR,F,1.83,74,25-11-85,Brody,Karpaty Lviv,Tavriya Simferopol,2010,Ukrainian
29,29,Oleksandr Kablash,UKR,M,1.84,74,05-09-89,Odessa,Ekranas,Tavriya Simferopol,2010,Ukrainian
30,30,Oleh Humenyuk,UKR,M,1.78,66,03-05-83,Odessa,Bastion Illichivsk,Tavriya Simferopol,2010,Ukrainian
31,31,Serhiy Sitalo,UKR,G,1.90,87,20-12-86,Kharkiv,Stal Alchevsk,Tavriya Simferopol,2010,Ukrainian
32,32,Arsentiy Pelyushenko,UKR,D,1.85,80,02-11-90,,Obolon Kiev-2,Tavriya Simferopol,2010,Ukrainian
33,33,Petro Oparin,UKR,D,1.84,76,13-05-91,Donetsk,Shakhtar Donetsk-2,Tavriya Simferopol,2010,Ukrainian
34,34,Maksym Prykhodnoy,UKR,F,1.76,70,27-10-92,,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
35,35,Ihor Solntsev,UKR,M,1.86,80,08-10-89,Simferopol,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
36,36,Ivan Marchenko,UKR,D,1.73,68,11-05-90,,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
37,37,Kyrylo Davydov,UKR,M,1.77,74,06-11-88,Simferopol,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
38,38,Denys Rozum,UKR,D,1.94,83,16-11-90,,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
39,39,Aleksandr Honcharenko,UKR,M,1.83,75,04-03-92,,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
40,40,Denys Isayev,UKR,M,1.77,72,17-11-93,,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
41,41,Andriy Demchevskyy,UKR,G,1.91,79,08-02-90,,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
42,42,Volodymyr Nechaev,UKR,M,1.76,72,08-04-94,,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
43,43,Ruslan Stepanyuk,UKR,F,1.79,70,16-01-92,Nikopol,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
44,45,Dmitriy Kharchenko,UKR,M,1.75,68,12-05-89,,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
45,47,Mykhaylo Barinov,UKR,D,1.84,77,30-10-91,,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
46,51,Kyrylo Smihunov,UKR,M,1.87,70,13-10-92,,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
47,53,Vladyslav Kobzistyy,UKR,D,1.82,74,03-03-89,Kharkiv,Metalist Kharkiv-2,Tavriya Simferopol,2010,Ukrainian
48,55,Viktor Horbatko,UKR,M,1.80,70,09-10-90,,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
49,56,Serhiy Melnyk,UKR,F,1.84,75,25-06-93,Simferopol,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
50,57,Dmytro Matviyenko,UKR,D,1.81,71,25-05-92,Saky,Tavriya-2,Tavriya Simferopol,2010,Ukrainian
51,69,Rollan Pohoreltsev,UKR,D,1.88,80,16-07-90,Saky,Krymteplytsia Molodizhne,Tavriya Simferopol,2010,Ukrainian
1,1,Issa Ndoye,SEN,G,2.01,98,12-12-85,Thiès,Zob Ahan,Volyn Lutsk,2010,Ukrainian
3,3,Serhiy Siminin,UKR,D,1.79,75,09-10-87,Prymorsk,Helios Kharkiv,Volyn Lutsk,2010,Ukrainian
4,4,Bohdan  Karkovskyy,UKR,D,1.89,76,29-01-88,Lviv,Rava Rava-Ruska,Volyn Lutsk,2010,Ukrainian
5,5,Ramon Lopes,BRA,M,1.85,74,07-08-89,Belo Horizonte,Cruzeiro,Volyn Lutsk,2010,Ukrainian
7,7,Vitaliy Hoshkoderya,UKR,D,1.84,73,08-01-88,Donetsk,Shakhtar Donetsk,Volyn Lutsk,2010,Ukrainian
8,8,Oleh Zhenyukh,UKR,M,1.87,77,22-03-87,,Karpaty Lviv,Volyn Lutsk,2010,Ukrainian
9,9,Oleh Herasymyuk,UKR,M,1.80,72,25-09-86,Volodymyr-Volynskyy,Dynamo Kiev-2,Volyn Lutsk,2010,Ukrainian
10,10,Volodymyr Lysenko,UKR,F,1.83,77,20-04-88,Kiev,Metalist Kharkiv,Volyn Lutsk,2010,Ukrainian
14,14,Vladyslav Vashchuk,UKR,D,1.80,72,02-01-75,Kiev,Chernomorets  Odessa,Volyn Lutsk,2010,Ukrainian
15,15,Roman Maksymyuk,UKR,M,1.88,81,14-06-74,Bytkiv,Chernomorets  Odessa,Volyn Lutsk,2010,Ukrainian
16,16,Adrian Neaga,ROU,F,1.78,72,04-06-79,Piteşti,Unirea Urziceni,Volyn Lutsk,2010,Ukrainian
17,17,Yevhen  Pavlov,UKR,F,1.85,67,12-03-91,Sevastopol,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
18,18,Vitaliy  Pryndeta,UKR,M,1.95,76,02-02-93,Dubno,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
21,21,Yaroslav Kinash,UKR,M,1.82,63,16-04-88,Lviv,Galicia Drohobych,Volyn Lutsk,2010,Ukrainian
23,23,Oleksandr  Markovets,UKR,M,1.89,76,26-12-93,Lutsk,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
24,24,Silviu Izvoranu,ROU,D,1.85,80,02-12-83,Galaţi,Universitatea Cluj,Volyn Lutsk,2010,Ukrainian
25,25,Anton  Stashevskyy,UKR,D,1.80,68,12-01-93,,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
26,26,Oleksiy Babyr,UKR,F,1.88,78,15-03-90,Simferopol,Krymteplytsia Molodizhne,Volyn Lutsk,2010,Ukrainian
27,27,Vasyl Zhuk,UKR,M,1.79,61,01-01-91,Sosnivka,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
28,28,Roman Karasyuk,UKR,M,1.84,74,27-03-91,Volodymyr-Volynskyy,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
29,29,Andriy Hrinchenko,UKR,D,1.81,77,23-01-86,Ternopil,Zorya Luhansk,Volyn Lutsk,2010,Ukrainian
30,30,Serhiy  Podryhulya,UKR,M,1.84,73,05-02-92,,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
31,31,Yevhen Pichkur,UKR,M,1.82,75,30-08-79,,Desna Chernihiv,Volyn Lutsk,2010,Ukrainian
33,33,Pavlo  Tsyrkunenko,UKR,D,1.98,81,10-07-91,Kiev,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
34,34,Sorin Paraschiv,ROU,M,1.76,71,17-06-81,Alexandria,Unirea Urziceni,Volyn Lutsk,2010,Ukrainian
35,35,Saa Stević,BIH,D,1.90,80,31-05-81,Banja Luka,Ceahlăul Piatra-Neamţ,Volyn Lutsk,2010,Ukrainian
36,36,Roman Hodovanyy,UKR,D,1.86,75,04-10-90,Ternopil,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
37,37,Bohdan Butko,UKR,D,1.80,68,13-01-91,Donetsk,Shakhtar Donetsk-2,Volyn Lutsk,2010,Ukrainian
39,39,Maksym  Kostyuchenko,UKR,M,1.87,79,05-08-90,,Zirka Kirovohrad,Volyn Lutsk,2010,Ukrainian
40,40,Roman Shtohrin,UKR,F,1.90,78,30-06-93,,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
41,42,Vitaliy Nedilko,UKR,G,1.89,81,21-08-82,Sloviansk,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
42,43,Pavlo Kotur,UKR,M,1.82,69,12-07-92,,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
43,44,Yevheniy Soslyuk,UKR,G,1.90,76,07-06-93,,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
44,45,Yuriy Krymnyuk,UKR,D,1.81,73,13-05-93,,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
45,46,Petro Petruk,UKR,F,1.86,74,25-01-93,,Volyn Lutsk-2,Volyn Lutsk,2010,Ukrainian
