,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
17,17,Linus Hallenius,SWE,F,1.85,75,01-04-89,Sundsvall,GIF Sundsvall,Hammarby IF,2009,Swedish
18,18,Haris Laitinen,SWE,M,1.72,73,05-12-84,Stockholm,Spårvägens FF,Hammarby IF,2009,Swedish
19,19,Rafael Magalhaes,BRA,F,1.84,78,06-02-86,,Santo André,Hammarby IF,2009,Swedish
20,20,Andreas Dahl,SWE,M,1.80,77,06-06-84,Hässleholm,FC Nordsjælland,Hammarby IF,2009,Swedish
21,21,Monday James,NGA,D,1.86,78,19-10-86,Lagos,Bayelsa U,Hammarby IF,2009,Swedish
22,22,Cláudio,BRA,M,1.77,,27-03-87,Jaguarari,Palmeiras,Hammarby IF,2009,Swedish
23,23,Maic Sema,SWE,M,1.72,65,02-12-88,Lycksele,IF Sylvia,Hammarby IF,2009,Swedish
26,26,Simon Helg,SWE,F,1.77,72,10-04-90,Eskilstuna,IFK Eskilstuna,Hammarby IF,2009,Swedish
27,27,Vladica Zlojutro,SWE,M,1.89,81,04-01-88,,Husqvarna FF,Hammarby IF,2009,Swedish
30,30,Johannes Hopf,SWE,G,1.95,93,16-06-87,Räng,Ystads IF,Hammarby IF,2009,Swedish
32,32,Marcus Törnstrand,SWE,D,1.86,78,10-01-90,Stockholm,IF Brommapojkarna,Hammarby IF,2009,Swedish
35,35,Kristoffer Björklund,SWE,G,1.90,93,19-04-78,Stockholm,IF Brommapojkarna,Hammarby IF,2009,Swedish
1,1,Daniel Andersson,SWE,G,1.87,87,18-12-72,Ängelholm,Hibernian,Helsingborgs IF,2009,Swedish
3,3,Adama  Tamboura,MLI,D,1.70,72,18-05-85,Bamako,Djoliba  AC,Helsingborgs IF,2009,Swedish
4,4,Andreas Landgren,SWE,D,1.76,72,17-03-89,Helsingborg,None,Helsingborgs IF,2009,Swedish
5,5,Hannu Patronen,FIN,M,1.82,80,23-05-84,Järvenpää,FC Honka,Helsingborgs IF,2009,Swedish
6,6,May Mahlangu,RSA,M,1.73,67,01-05-89,Secunda,IFK Hässleholm,Helsingborgs IF,2009,Swedish
8,8,Fredrik Svanbäck,FIN,M,1.73,68,12-05-79,Jakobstad,FF Jaro,Helsingborgs IF,2009,Swedish
9,9,Erik Sundin,SWE,M,1.72,67,01-03-79,Stockholm,Trelleborgs FF,Helsingborgs IF,2009,Swedish
10,10,Marcus Lantz,SWE,M,1.78,75,23-10-75,Kristianstad,Brøndby,Helsingborgs IF,2009,Swedish
11,11,Rafael Porcellis,BRA,F,1.87,83,19-01-87,Porto Alegre,Internacional,Helsingborgs IF,2009,Swedish
13,13,Ólafur-Ingi Skúlason,ISL,M,1.83,75,01-04-83,Reykjavik,Brentford,Helsingborgs IF,2009,Swedish
14,14,Marcus Bergholtz,SWE,M,1.86,80,15-12-89,Örkelljunga,Ekets Goif,Helsingborgs IF,2009,Swedish
15,15,Markus Holgersson,SWE,D,1.90,78,12-04-85,Landskrona,Ängelholms FF,Helsingborgs IF,2009,Swedish
16,16,René Makondele,COD,M,1.75,72,20-04-82,Kinshasa,Gefle IF,Helsingborgs IF,2009,Swedish
17,17,Henrik  Larsson,SWE,F,1.77,74,20-09-71,Helsingborg,Barcelona,Helsingborgs IF,2009,Swedish
18,18,Mathias Unkuri,SWE,M,1.73,70,16-01-88,,None,Helsingborgs IF,2009,Swedish
19,19,Rasmus Jönsson,SWE,F,1.92,70,27-01-90,Helsingborg,Vikens IK,Helsingborgs IF,2009,Swedish
20,20,Isaac Chansa,ZAM,M,1.70,70,23-03-84,Kitwe,Orlando PIrates,Helsingborgs IF,2009,Swedish
21,21,Christoffer Andersson,SWE,D,1.73,71,22-10-78,Kalmar,Hannover 96,Helsingborgs IF,2009,Swedish
23,23,Erik Wahlstedt,SWE,D,1.78,74,16-04-76,Sollentuna,Esbjerg,Helsingborgs IF,2009,Swedish
24,24,Marcus Nilsson,SWE,D,1.94,82,26-02-88,Helsingborg,Rydebäcks IF,Helsingborgs IF,2009,Swedish
25,25,Yakubu Alfa,NGA,M,1.75,65,31-12-90,Minna,Niger Tornadoes,Helsingborgs IF,2009,Swedish
26,26,Joel Ekstrand,SWE,M,1.88,77,04-02-89,Lund,None,Helsingborgs IF,2009,Swedish
30,30,Pär Hansson,SWE,G,1.85,84,22-06-86,Vejbystrand,Vejbyslätts IF,Helsingborgs IF,2009,Swedish
1,1,Petter Wastå,SWE,G,1.86,93,02-02-76,Torsås,Östers IF,Kalmar FF,2009,Swedish
2,2,Markus Thorbjörnsson,SWE,D,1.87,80,01-10-87,Kungsbacka,Falkenbergs FF,Kalmar FF,2009,Swedish
3,3,Joachim Lantz,SWE,D,1.95,84,10-05-77,Kalmar,IFK  Västerås,Kalmar FF,2009,Swedish
4,4,Marcus Lindberg,SWE,D,1.87,83,31-08-80,Kågeröd,Mjällby AIF,Kalmar FF,2009,Swedish
5,5,Tobias Carlsson,SWE,D,1.90,87,25-02-75,Kalmar,Molde,Kalmar FF,2009,Swedish
6,6,Mikael Eklund,SWE,D,1.82,79,14-09-81,Falun,IK Brage,Kalmar FF,2009,Swedish
7,7,Jimmie Augustsson,SWE,M,1.74,75,13-04-81,Tyringe,Trelleborgs FF,Kalmar FF,2009,Swedish
8,8,Henrik Rydström,SWE,M,1.78,72,16-02-76,Karlskrona,Listerby IK,Kalmar FF,2009,Swedish
9,9,Stefan Larsson,SWE,D,1.83,79,21-01-83,Storfors,Degerfors IF,Kalmar FF,2009,Swedish
10,10,Daryl Smylie,NIR,M,1.84,78,10-09-85,Portadown,Ljungskile SK,Kalmar FF,2009,Swedish
11,11,Abiola Dauda,NGA,F,1.80,72,03-02-88,Lagos,Sölvesborgs GIF,Kalmar FF,2009,Swedish
12,12,Daniel Sobralense,BRA,M,1.73,67,10-02-83,Sobral,Fortaleza,Kalmar FF,2009,Swedish
14,14,Stefan Ålander,SWE,D,1.84,80,25-04-83,Sundsvall,GIF Sundsvall,Kalmar FF,2009,Swedish
16,16,Petter  Lennartsson,SWE,M,1.87,80,13-03-88,,Myresjö IF,Kalmar FF,2009,Swedish
17,17,Daniel Mendes,BRA,F,1.75,73,18-01-81,São Paulo,AIK,Kalmar FF,2009,Swedish
19,19,Ricardo Santos,BRA,F,1.87,82,13-02-87,Volta Redonda,Boavista [BRA],Kalmar FF,2009,Swedish
20,20,Erik  Israelsson,SWE,M,1.81,73,25-02-89,Kalmar,Lindsdals IF,Kalmar FF,2009,Swedish
21,21,Lasse Johansson,SWE,M,1.82,79,02-04-75,Virestad,GAIS,Kalmar FF,2009,Swedish
22,22,Milan Barjaktarević,SWE,G,1.95,85,12-06-87,Stockholm,Hearts,Kalmar FF,2009,Swedish
23,23,Mattias Johansson,SWE,D,1.71,64,16-02-92,Jönköping,IF Hallby,Kalmar FF,2009,Swedish
24,24,Robin Östlind,SWE,M,1.76,60,14-03-90,Alingsås,Allingsås IF,Kalmar FF,2009,Swedish
25,25,Tobias Eriksson,SWE,M,1.78,70,19-03-85,Ljusdal,GIF Sundsvall,Kalmar FF,2009,Swedish
26,26,Emin Nouri,SWE,D,1.81,75,22-07-85,Kardzhali,Östers IF,Kalmar FF,2009,Swedish
27,27,Joakim Karlsson,SWE,M,1.85,74,04-02-89,,Orrefors IF,Kalmar FF,2009,Swedish
28,28,Marcel Sacramento,BRA,F,1.83,75,24-08-87,Salvador,Ceará,Kalmar FF,2009,Swedish
29,29,Hampus Bohman,SWE,M,1.74,68,12-06-92,,Aneby SK,Kalmar FF,2009,Swedish
30,30,Ludvig Öhman,SWE,D,1.89,80,09-10-91,Umeå,Sandåkerns SK,Kalmar FF,2009,Swedish
31,31,Marcus Mårtensson,SWE,F,1.83,73,23-04-90,,IFK Berga,Kalmar FF,2009,Swedish
32,32,Zlatan Azinović,SWE,G,1.82,80,31-01-88,Kalmar,Persnäs AIF,Kalmar FF,2009,Swedish
33,33,Etrit Berisha,ALB,G,1.94,92,10-03-89,Pritina,2 Korriku,Kalmar FF,2009,Swedish
37,37,Reinaldo,BRA,M,1.80,75,25-05-84,São Paulo,Palmeiras,Kalmar FF,2009,Swedish
1,1,Jonas Sandqvist,SWE,G,1.93,83,06-05-81,Landskrona,Landskrona  BoIS,Malmö FF,2009,Swedish
2,2,Ulrich Vinzents,DEN,D,1.76,80,04-11-76,Ringsted,Odense,Malmö FF,2009,Swedish
3,3,Robert Åhman-Persson,SWE,M,1.88,84,26-03-87,Uppsala,Viborg,Malmö FF,2009,Swedish
5,5,Gabriel,BRA,D,1.90,73,20-08-83,São Paulo,Santo  André,Malmö FF,2009,Swedish
6,6,Markus Halsti,ISL,D,1.85,82,19-03-84,Helsinki,GAIS,Malmö FF,2009,Swedish
7,7,Daniel Larsson,SWE,M,1.76,77,25-01-87,Gothenburg,BK Häcken,Malmö FF,2009,Swedish
8,8,Daniel Andersson,SWE,M,1.78,78,28-08-77,Borgholm,Ancona,Malmö FF,2009,Swedish
9,9,Wilton Figueiredo,BRA,F,1.83,79,17-03-82,São Paulo,Al-Rayyan,Malmö FF,2009,Swedish
10,10,Rick Kruys,NED,M,1.77,71,09-05-85,Utrecht,FC Utrecht,Malmö FF,2009,Swedish
11,11,Jeffrey Aubynn,SWE,F,1.83,84,12-05-77,Gothenburg,Aalesund,Malmö FF,2009,Swedish
14,14,Guillermo Molins,SWE,M,1.86,81,26-09-88,Montevideo,Kävlinge GIF,Malmö FF,2009,Swedish
15,15,Pontus Jansson,SWE,D,1.90,86,13-02-91,Arlöv,Arlövs BI,Malmö FF,2009,Swedish
16,16,Miljan Mutavdić,SRB,M,1.91,83,03-02-86,Novi Pazar,Habitpharm Javor,Malmö FF,2009,Swedish
17,17,Ivo Pękalski,SWE,M,1.83,80,03-11-90,Lund,Landskrona BoIS,Malmö FF,2009,Swedish
18,18,Edward Ofere,NGA,F,1.90,80,28-03-86,Enugu,Enugu  Rangers,Malmö FF,2009,Swedish
19,19,Niklas Hansson,SWE,D,1.88,84,05-04-87,Stockholm,Syrianska FC,Malmö FF,2009,Swedish
20,20,Ricardinho,BRA,D,1.68,70,09-09-84,Curitiba,Coritiba,Malmö FF,2009,Swedish
21,21,Jimmy Durmaz,SWE,M,1.80,69,22-03-89,Örebro,BK Forward,Malmö FF,2009,Swedish
22,22,Filip Stenström,SWE,D,1.75,74,03-07-91,Stockholm,Västerås SK,Malmö FF,2009,Swedish
24,24,Agon Mehmeti,SWE,F,1.82,72,20-11-89,Podujevo,IFK Malmö,Malmö FF,2009,Swedish
25,25,Duan Melichárek,CZE,G,1.96,92,29-11-83,Vykov,Mjällby AIF,Malmö FF,2009,Swedish
26,26,Jiloan Hamad,SWE,F,1.70,66,06-11-90,Baku,BK Forward,Malmö FF,2009,Swedish
27,27,Johan Dahlin,SWE,G,1.90,90,08-09-86,Trollhättan,Lyn,Malmö FF,2009,Swedish
28,28,Alexander Nilsson,SWE,F,1.75,75,23-10-92,Malmö,BK Olympic,Malmö FF,2009,Swedish
29,29,Jasmin Sudic,SWE,D,1.88,80,24-11-90,Malmö,BK Olympic,Malmö FF,2009,Swedish
1,1,Peter Westman,SWE,G,1.85,86,12-07-72,Örnsköldsvik,Ludvika FK,Örebro SK,2009,Swedish
3,3,Bertin Ze Ndille,CMR,D,1.94,84,17-12-88,Yaoundé,Canon Yaoundé,Örebro SK,2009,Swedish
4,4,Magnus Wikström,SWE,D,1.95,93,07-12-77,Örebro,Gefle IF,Örebro SK,2009,Swedish
5,5,Per Johansson,SWE,D,1.85,78,06-04-89,Örebro,Djurgårdens IF,Örebro SK,2009,Swedish
6,6,Kim Olsen,DEN,F,1.93,86,11-02-79,Herning,Silkeborg,Örebro SK,2009,Swedish
7,7,Magnus Kihlberg,SWE,M,1.82,80,25-10-73,Örebro,Aalesund,Örebro SK,2009,Swedish
8,8,Fredrik Nordback,ISL,M,1.82,79,20-03-79,Hangö,Hangö IK,Örebro SK,2009,Swedish
9,9,Patrik Anttonen,SWE,D,1.78,73,06-03-80,Örebro,BK Forward,Örebro SK,2009,Swedish
10,10,Robin Staaf,SWE,F,1.82,78,26-09-86,Helsingborg,Ramlösa Södra FF,Örebro SK,2009,Swedish
11,11,Tommy Wirtanen,FIN,M,1.77,76,19-01-83,Mariehamn,IFK Mariehamn,Örebro SK,2009,Swedish
12,12,Yunus Ismail,SOM,F,1.83,72,14-09-85,,IK Franke,Örebro SK,2009,Swedish
13,13,Robert Walker,SWE,M,1.78,74,06-03-87,Örebro,GIF Sundsvall,Örebro SK,2009,Swedish
14,14,Glenn Holgersson,SWE,D,1.83,83,05-09-79,,Malmö FF,Örebro SK,2009,Swedish
15,15,Eric Bassomberg,CMR,M,1.81,78,02-11-83,,Les Astres,Örebro SK,2009,Swedish
17,17,Alejandro Bedoya,USA,M,1.78,73,29-04-87,Weston,Boston College,Örebro SK,2009,Swedish
18,18,Joakim Gren,SWE,D,1.83,76,01-05-86,,Mellringe Eker IF,Örebro SK,2009,Swedish
19,19,Michael Almebäck,SWE,D,1.84,86,04-04-88,Stockholm,IF Brommapojkarna,Örebro SK,2009,Swedish
20,20,Samuel Wowoah,LBR,F,1.75,72,17-06-76,Buchanan,EN Paralimni,Örebro SK,2009,Swedish
21,21,Erik Nilsson,SWE,M,1.80,74,30-07-89,Gothenburg,IK Sturehov,Örebro SK,2009,Swedish
22,22,James Frempong,SWE,M,1.72,63,11-01-89,,ÖSK Ungdom,Örebro SK,2009,Swedish
23,23,Adriano,BRA,F,1.84,81,23-07-79,Itapiranga,Tromsø,Örebro SK,2009,Swedish
24,24,Hassan Sesay,SLE,M,1.73,73,22-10-87,Freetown,Kuopion PS,Örebro SK,2009,Swedish
25,25,Nordin Gerzić,BIH,M,1.75,79,09-01-83,Gradika,Rynninge IK,Örebro SK,2009,Swedish
26,26,Michael Jidsjö,SWE,F,1.90,86,07-04-90,Örebro,Karlslund IF,Örebro SK,2009,Swedish
28,28,Oskar Johansson,SWE,D,1.91,86,27-12-90,Örebro,Karlslund IF,Örebro SK,2009,Swedish
29,29,Marcus Astvald,SWE,M,1.86,81,03-09-90,Örebro,ÖSK Söder,Örebro SK,2009,Swedish
30,30,Peter Rosendal,SWE,G,1.95,83,27-04-88,,Bullermyrens IK,Örebro SK,2009,Swedish
32,32,Gustaf Lundholm,SWE,M,1.75,72,08-03-90,Örebro,ÖSK Ungdom,Örebro SK,2009,Swedish
33,33,Roni Porokara,FIN,M,1.85,85,12-12-83,Helsinki,FC Honka,Örebro SK,2009,Swedish
41,82,John Alvbåge,SWE,G,1.87,88,10-08-82,Gothenburg,Viborg,Örebro SK,2009,Swedish
1,1,Peter Abrahamsson,SWE,G,1.90,90,18-07-88,Jörlanda,Vallens  IF,Örgryte IS,2009,Swedish
2,2,Christofer Bengtsson,SWE,D,1.80,78,16-11-80,,Husqvarna FF,Örgryte IS,2009,Swedish
3,3,Johan Sjöberg,SWE,D,1.85,80,14-11-80,Borås,IF Elfsborg,Örgryte IS,2009,Swedish
5,5,Markus Gustaffson,SWE,M,1.80,72,06-03-89,,IFK Fjärås,Örgryte IS,2009,Swedish
6,6,Alexander  Mellqvist,SWE,M,1.88,88,29-01-86,,Inlands  IF,Örgryte IS,2009,Swedish
7,7,Björn Anklev,SWE,M,1.74,69,13-04-79,Tun,Halmstads BK,Örgryte IS,2009,Swedish
8,8,Martin Dohlsten,SWE,M,1.81,75,29-04-86,Gothenburg,GAIS,Örgryte IS,2009,Swedish
9,9,Pavel Zavadil,CZE,M,1.78,75,30-04-78,Olomouc,Östers IF,Örgryte IS,2009,Swedish
11,11,Marcus Allbäck,SWE,F,1.80,78,05-07-73,Gothenburg,FC København,Örgryte IS,2009,Swedish
12,12,David Stenman,SWE,G,1.86,84,08-10-88,Smögen,IFK Göteborg,Örgryte IS,2009,Swedish
14,14,Tommy von Brömsen,SWE,D,1.83,83,21-10-81,,Västra Frölunda IF,Örgryte IS,2009,Swedish
15,15,Niclas Elving,SWE,M,1.77,70,17-01-86,,Gunnilse IS,Örgryte IS,2009,Swedish
16,16,Alex Perreira,BRA,D,1.81,77,15-05-82,Bragança,Assyriska  FF,Örgryte IS,2009,Swedish
17,17,Robin  Jonsson,SWE,D,1.82,79,13-11-87,,Trollhättans FK,Örgryte IS,2009,Swedish
18,18,Álvaro Santos,BRA,F,1.81,88,30-01-80,São  Paulo,Sochaux,Örgryte IS,2009,Swedish
19,19,Markus Anderberg,SWE,F,1.75,73,04-08-88,,Kode IF,Örgryte IS,2009,Swedish
20,20,Christian  Lindström,SWE,M,1.80,74,11-02-87,,Groheds  IF,Örgryte IS,2009,Swedish
21,21,Seif Kadhim,SWE,M,1.76,68,07-02-91,,Ersboda SK,Örgryte IS,2009,Swedish
22,22,Roy Miller,CRC,D,1.87,75,24-11-84,San José [CRC],Rosenborg,Örgryte IS,2009,Swedish
23,23,Adam Eriksson,SWE,D,1.86,80,02-02-88,,Skene IF,Örgryte IS,2009,Swedish
24,24,Sebastian Johansson,SWE,M,1.78,76,04-09-80,Ulricehamn,Halmstads BK,Örgryte IS,2009,Swedish
25,25,Nicolas Sandberg,SWE,F,1.79,70,24-12-91,,None,Örgryte IS,2009,Swedish
26,26,Dennis Jonsson,SWE,D,1.88,85,16-02-83,Gothenburg,Raufoss,Örgryte IS,2009,Swedish
27,27,Jonathan Lindström,SWE,M,1.83,77,14-07-89,,Ahlafors IF,Örgryte IS,2009,Swedish
29,29,Danny Ervik,SWE,D,1.82,73,24-02-89,,None,Örgryte IS,2009,Swedish
30,30,Bengt Andersson,SWE,G,1.91,89,11-08-66,Kungsbacka,Tölö IF,Örgryte IS,2009,Swedish
40,40,Magnus Källander,SWE,M,1.76,77,06-02-69,,Aris Saloniki,Örgryte IS,2009,Swedish
41,44,David Leinar,SWE,D,1.88,94,12-11-79,,Ljungskile SK,Örgryte IS,2009,Swedish
1,1,Fredrik Persson,SWE,G,1.86,100,20-02-83,Kevlinge,Staffanstorp GIF,Trelleborgs FF,2009,Swedish
2,2,Andreas Wihlborg,SWE,M,1.75,69,18-01-87,,Malmö FF,Trelleborgs FF,2009,Swedish
3,3,Dennis Melander,SWE,D,1.75,72,19-01-83,,None,Trelleborgs FF,2009,Swedish
4,4,Peter Abelsson,SWE,D,1.88,77,14-07-77,Nybro,Viking,Trelleborgs FF,2009,Swedish
5,5,Mikael Bengtsson,SWE,D,1.86,79,05-12-81,Malmö,BK Näset,Trelleborgs FF,2009,Swedish
6,6,Zoran Jovanovic,SWE,M,1.72,60,25-09-86,Rosengård,IFK Malmö,Trelleborgs FF,2009,Swedish
7,7,Mattias Thylander,SWE,M,1.83,80,22-10-74,,Silkeborg,Trelleborgs FF,2009,Swedish
8,8,Kristian Haynes,SWE,M,1.80,75,20-12-80,Malmö,AIK,Trelleborgs FF,2009,Swedish
9,9,Daniel Jovanovic,SWE,M,1.72,60,19-04-88,Rosengård,IFK Malmö,Trelleborgs FF,2009,Swedish
10,10,Marcus Pode,SWE,M,1.86,81,27-03-86,Malmö,FC Nordsjælland,Trelleborgs FF,2009,Swedish
11,11,Andreas Drugge,SWE,F,1.85,87,20-01-83,Borås,Degerfors IF,Trelleborgs FF,2009,Swedish
12,12,Joakim Sjöhage,SWE,F,1.84,72,27-09-86,Målsryd,Brann,Trelleborgs FF,2009,Swedish
13,13,Fredrik Jensen,SWE,F,1.84,84,13-06-85,,Höörs IS,Trelleborgs FF,2009,Swedish
15,15,Emil Mårtensson,SWE,M,1.85,81,09-01-85,Trelleborg,Anderslöv Boik,Trelleborgs FF,2009,Swedish
16,16,Rasmus Östman,SWE,M,1.86,83,01-03-88,Örebro,BK Forward,Trelleborgs FF,2009,Swedish
17,17,Thommie Persson,SWE,D,1.85,76,04-08-84,,Malmö FF,Trelleborgs FF,2009,Swedish
18,18,Markus Falk-Olander,SWE,D,1.81,84,21-05-87,Ödeshög,IF Elfsborg,Trelleborgs FF,2009,Swedish
19,19,Viktor Svensson,SWE,M,1.93,77,06-03-90,,Öja FF,Trelleborgs FF,2009,Swedish
20,20,Yousef Fakhro,SWE,D,1.84,83,03-05-83,,None,Trelleborgs FF,2009,Swedish
21,21,Magnus Andersson,SWE,F,1.81,78,27-04-81,,Halmstads BK,Trelleborgs FF,2009,Swedish
23,23,Max Fuxberg,SWE,D,1.79,75,23-07-85,,Bunkeflo IF,Trelleborgs FF,2009,Swedish
24,24,Erik Gunnarsson,SWE,M,1.84,80,17-01-90,,Anderslövs BoIK,Trelleborgs FF,2009,Swedish
26,26,Jonathan Asp,SWE,M,1.79,70,06-05-90,,Kulladals FF,Trelleborgs FF,2009,Swedish
27,27,Paulino Tavares,POR,M,1.73,75,10-12-84,Lisbon,Villemomble,Trelleborgs FF,2009,Swedish
28,28,Fisnik Shala,SWE,F,1.84,81,16-01-89,,None,Trelleborgs FF,2009,Swedish
29,29,Mattias Andersson,SWE,D,1.96,86,09-02-89,,Glemmingebro IF,Trelleborgs FF,2009,Swedish
30,30,Jens Sloth,SWE,D,1.86,83,09-09-82,,Östra Torp GIF,Trelleborgs FF,2009,Swedish
31,31,Viktor Noring,SWE,G,1.94,90,03-02-91,Malmö,Husie IF,Trelleborgs FF,2009,Swedish
32,32,Carl Wachtmeister,SWE,G,1.83,79,23-06-89,,Lunds BK,Trelleborgs FF,2009,Swedish
33,33,Mattias Nylund,SWE,D,1.82,77,23-09-80,Sundsvall,Aalesund,Trelleborgs FF,2009,Swedish
35,35,Joakim Nilsson,SWE,M,1.77,75,16-05-85,,Malmö FF,Trelleborgs FF,2009,Swedish
