,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
43,48,Maksim Grigoryev,RUS,M,1.88,75,06-07-90,Lipetsk,FC Rostov,FC Orenburg,2016,Russian
44,50,Stanislaw Drahun,BLR,M,1.81,76,04-06-88,Minsk,Dynamo Moscow,FC Orenburg,2016,Russian
45,58,Adessoye Oyewole,RUS,D,1.84,79,18-09-82,Moscow,FC Ural,FC Orenburg,2016,Russian
1,1,Ivan Komissarov,RUS,G,1.94,82,28-05-88,Moscow,Olimpiyets Nizhny Novgorod,FC Rostov,2016,Russian
2,2,Timofei Kalachev,BLR,M,1.73,69,01-05-81,Mogilev,Krylia Sovetov,FC Rostov,2016,Russian
4,4,Vladimir Granat,RUS,D,1.84,80,22-05-87,Ulan-Ude,Spartak Moscow,FC Rostov,2016,Russian
5,5,Denis Terentyev,RUS,D,1.81,73,13-08-92,St. Petersburg,Zenit St Petersburg,FC Rostov,2016,Russian
7,7,Dmitriy Poloz,RUS,F,1.83,73,12-07-91,Stavropol,Lokomotiv Moscow-2,FC Rostov,2016,Russian
8,8,Igor Kireyev,RUS,M,1.78,67,17-02-92,Zheleznogorsk,Spartak Moscow-2,FC Rostov,2016,Russian
11,11,Aleksandr Bukharov,RUS,F,1.91,83,12-03-85,Naberezhnye Chelny,Zenit St Petersburg,FC Rostov,2016,Russian
16,16,Cristian Noboa,ECU,M,1.81,74,09-04-85,Guayaquil,PAOK,FC Rostov,2016,Russian
18,18,Pavel Mogilevets,RUS,M,1.83,70,25-01-93,Kingisepp,Zenit St Petersburg,FC Rostov,2016,Russian
19,19,Khoren Bayramyan,RUS,M,1.69,60,07-01-92,Koti,FC Rostov-2,FC Rostov,2016,Russian
20,20,Sardar Azmoun,IRN,F,1.78,72,01-01-95,Gonbad,Rubin Kazan,FC Rostov,2016,Russian
22,22,Marko Simić,SRB,D,1.85,78,16-06-87,Belgrade,Hapoel Tel Aviv,FC Rostov,2016,Russian
23,23,Miha Mevlja,SVN,D,1.90,83,12-06-90,Ljubljana,Dinamo București,FC Rostov,2016,Russian
28,28,Andrei Prepeliţă,ROU,M,1.78,70,06-12-85,Slatina,Ludogorets Razgrad,FC Rostov,2016,Russian
30,30,Fedor Kudryashov,RUS,D,1.83,80,05-04-87,Moscow,Terek Grozny,FC Rostov,2016,Russian
33,33,Marko Dević,UKR,F,1.85,74,27-10-83,Belgrade,Rubin Kazan,FC Rostov,2016,Russian
35,35,Soslan Dzhanaev,RUS,G,1.90,84,13-03-87,Vladikavkaz,Spartak Moscow,FC Rostov,2016,Russian
41,44,César Navas,ESP,D,1.96,89,14-02-80,Móstoles,Racing Santander,FC Rostov,2016,Russian
42,69,Nikita Kovalev,RUS,D,1.82,74,31-03-96,,FC Rostov-2,FC Rostov,2016,Russian
43,71,Dmitriy Veber,RUS,M,1.74,69,10-02-99,,SKA Rostov-on-Don,FC Rostov,2016,Russian
44,77,Nikita Medvedev,RUS,G,1.92,80,17-12-94,,Zenit Izhevsk,FC Rostov,2016,Russian
45,84,Aleksandr Gaţcan,RUS,M,1.85,78,27-03-84,Chişinău,Rubin Kazan,FC Rostov,2016,Russian
46,89,Aleksandr Erokhin,RUS,M,1.93,79,13-10-89,Barnaul,FC Ural,FC Rostov,2016,Russian
47,97,Evgeniy Goshev,RUS,G,1.97,85,17-06-97,,FC Rostov-2,FC Rostov,2016,Russian
1,1,Sergey Ryzhikov,RUS,G,1.94,83,19-09-80,Shebekino,Lokomotiv Moscow,Rubin Kazan,2016,Russian
2,2,Oleg Kuzmin,RUS,D,1.75,72,09-05-81,Moscow,Lokomotiv Moscow,Rubin Kazan,2016,Russian
3,3,Elmir Nabiullin,RUS,D,1.76,68,08-03-95,Kazan,Rubin-2,Rubin Kazan,2016,Russian
4,4,Yann M'Vila,FRA,M,1.82,80,29-06-90,Amiens,Rennes,Rubin Kazan,2016,Russian
6,6,Sergio Sánchez,ESP,D,1.85,78,03-04-86,Matarò,Panathinaikos,Rubin Kazan,2016,Russian
8,8,Alexandre Song,CMR,M,1.84,76,09-09-87,Douala,Barcelona,Rubin Kazan,2016,Russian
9,9,Maksim Kanunnikov,RUS,F,1.83,74,14-07-91,St. Petersburg,Amkar Perm,Rubin Kazan,2016,Russian
10,10,Maxime Lestienne,BEL,M,1.76,63,17-06-92,Mouscron,Al-Arabi [QAT],Rubin Kazan,2016,Russian
14,14,Diniyar Bilyaletdinov,RUS,M,1.86,77,27-02-85,Moscow,Spartak Moscow,Rubin Kazan,2016,Russian
16,16,Timur Akmurzin,RUS,G,1.89,80,07-12-97,Moscow,Rubin-2,Rubin Kazan,2016,Russian
20,20,Mijo Cakta,CRO,M,1.78,68,08-05-92,Split,Hajduk Split,Rubin Kazan,2016,Russian
21,21,Rubén Rochina,ESP,F,1.81,70,23-03-91,Sagunto,Granada,Rubin Kazan,2016,Russian
22,22,Jonathas,BRA,F,1.91,83,06-03-89,Betim,Real Sociedad,Rubin Kazan,2016,Russian
23,23,Moritz Bauer,SUI,D,1.81,73,25-01-92,Veltheim,Grasshoppers,Rubin Kazan,2016,Russian
25,25,Carlos Zambrano,PER,D,1.85,77,10-07-89,Callao,Eintracht Frankfurt,Rubin Kazan,2016,Russian
31,31,Denis Tkachuk,RUS,M,1.76,68,02-07-89,Belgorod,Zenit St Petersburg,Rubin Kazan,2016,Russian
39,39,Vladimir Dyadyun,RUS,F,1.80,71,12-07-88,Omsk,Dynamo Moscow,Rubin Kazan,2016,Russian
41,49,Vitaliy Ustinov,RUS,D,1.80,70,03-05-91,Moscow,Rotor Volgograd,Rubin Kazan,2016,Russian
42,61,Gökdeniz Karadeniz,TUR,M,1.69,66,11-01-80,Giresun,Trabzonspor,Rubin Kazan,2016,Russian
43,63,Alisher Dzhalilov,RUS,M,1.68,57,29-08-93,Dushanbe,Rubin-2,Rubin Kazan,2016,Russian
44,70,Georgi Makhatadze,RUS,M,1.80,72,26-03-98,Rostov-on-Don,Lokomotiv Moscow-2,Rubin Kazan,2016,Russian
45,80,Vladislav Kulik,RUS,M,1.80,76,27-02-85,Poltava,Kuban Krasnodar,Rubin Kazan,2016,Russian
46,85,Ilzat Akhmetov,RUS,M,1.72,65,31-12-97,Bishkek,Rubin-2,Rubin Kazan,2016,Russian
47,88,Ruslan Kambolov,RUS,M,1.80,79,01-01-90,Moscow,Neftekhimik Nizhnekamsk,Rubin Kazan,2016,Russian
48,90,Taras Burlak,RUS,D,1.87,78,22-02-90,Vladivostok,Lokomotiv Moscow,Rubin Kazan,2016,Russian
49,91,Yuriy Nesterenko,RUS,G,1.89,85,12-06-91,Krasnodar,Rubin-2,Rubin Kazan,2016,Russian
50,96,Rifat Zhemaletdinov,RUS,F,1.84,80,20-09-96,Moscow,Lokomotiv Moscow-2,Rubin Kazan,2016,Russian
1,1,Sergey Pesyakov,RUS,G,1.95,85,16-12-88,Ivanovo,Shinnik,Spartak Moscow,2016,Russian
7,7,Jano Ananidze,GEO,M,1.70,60,10-10-92,Kobuleti,Spartak Moscow-2,Spartak Moscow,2016,Russian
8,8,Denis Glushakov,RUS,M,1.78,72,27-01-87,Millerovo,Lokomotiv Moscow,Spartak Moscow,2016,Russian
9,9,Zé Luís,CPV,F,1.83,81,24-01-91,Nossa Senhora da Conceição,Sporting Braga,Spartak Moscow,2016,Russian
10,10,Quincy Promes,NED,M,1.74,72,04-01-92,Amsterdam,FC Twente,Spartak Moscow,2016,Russian
11,11,Fernando,BRA,M,1.75,80,03-03-92,Erechim,Sampdoria,Spartak Moscow,2016,Russian
12,12,Luiz Adriano,BRA,F,1.82,71,12-04-87,Porto Alegre,Milan,Spartak Moscow,2016,Russian
14,14,Georgi Dzhikiya,RUS,D,1.83,73,21-11-93,Moscow,Amkar Perm,Spartak Moscow,2016,Russian
16,16,Salvatore Bocchetti,ITA,D,1.78,70,30-11-86,Naples,Rubin Kazan,Spartak Moscow,2016,Russian
17,17,Georgiy Tigiev,RUS,D,1.76,77,26-05-95,Beslan,Anzhi Makhachkala,Spartak Moscow,2016,Russian
18,18,Ilya Kutepov,RUS,D,1.91,79,29-07-93,Stavropol,Akademiya Tolyatti,Spartak Moscow,2016,Russian
19,19,Aleksandr Samedov,RUS,M,1.74,64,19-07-84,Moscow,Lokomotiv Moscow,Spartak Moscow,2016,Russian
21,21,Aleksandr Selikhov,RUS,G,1.90,80,07-04-94,Orel,Amkar Perm,Spartak Moscow,2016,Russian
23,23,Dmitriy Kombarov,RUS,D,1.82,69,22-01-87,Moscow,Dynamo Moscow,Spartak Moscow,2016,Russian
25,25,Lorenzo Melgarejo,PAR,D,1.78,71,10-08-90,Loma Grande,Kuban Krasnodar,Spartak Moscow,2016,Russian
32,32,Artem Rebrov,RUS,G,1.89,85,04-03-84,Moscow,Shinnik,Spartak Moscow,2016,Russian
33,33,Maurício,BRA,D,1.85,77,20-09-88,São Paulo,Lazio,Spartak Moscow,2016,Russian
34,34,Evgeniy Makeev,RUS,D,1.81,69,24-07-89,Cherepovets,Spartak Moscow-2,Spartak Moscow,2016,Russian
35,35,Serdar Taşçı,GER,D,1.86,80,24-04-87,Esslingen,Stuttgart,Spartak Moscow,2016,Russian
38,38,Andrei Yeschenko,RUS,D,1.76,74,09-02-84,Irkutsk,Anzhi Makhachkala,Spartak Moscow,2016,Russian
40,40,Artem Timofeev,RUS,M,1.85,83,12-01-94,Saratov,Spartak Moscow-2,Spartak Moscow,2016,Russian
41,47,Roman Zobnin,RUS,M,1.84,74,11-02-94,Irkutsk,Dynamo Moscow,Spartak Moscow,2016,Russian
42,52,Igor Leontyev,RUS,M,1.83,71,18-03-94,Rostov-on-Don,Spartak Moscow-2,Spartak Moscow,2016,Russian
43,64,Denis Kutin,RUS,D,1.84,67,05-10-93,Hamburg,Akademia Chertanovo,Spartak Moscow,2016,Russian
44,69,Denis Davydov,RUS,F,1.75,65,22-03-95,Moscow,Spartak Moscow-2,Spartak Moscow,2016,Russian
45,71,Ivelin Popov,BUL,M,1.82,72,26-10-87,Sofia,Kuban Krasnodar,Spartak Moscow,2016,Russian
1,1,Yaroslav Hodzyur,UKR,G,1.94,90,06-03-85,Ivano-Frankivsk,Dynamo Kyiv-2,Terek Grozny,2016,Russian
2,2,Rodolfo,BRA,D,1.83,77,23-10-82,Santos,Vasco da Gama,Terek Grozny,2016,Russian
3,3,Norbert Gyömbér,SVK,D,1.89,74,03-07-92,Revúca,Roma,Terek Grozny,2016,Russian
4,4,Wilker Ángel,VEN,D,1.88,84,18-03-93,Valera,Deportivo Táchira,Terek Grozny,2016,Russian
5,5,Zaurbek Pliev,RUS,D,1.82,69,27-09-91,Vladikavkaz,Kairat Almaty,Terek Grozny,2016,Russian
7,7,Khalid Kadyrov,RUS,M,1.64,56,19-04-94,,Terek-2,Terek Grozny,2016,Russian
9,9,Zaur Sadaev,RUS,F,1.82,78,06-11-89,Shali,Terek-2,Terek Grozny,2016,Russian
10,10,Gheorghe Grozav,ROU,M,1.88,82,29-09-90,Alba Iulia,Petrolul Ploieşti,Terek Grozny,2016,Russian
11,11,Abubakar Kadyrov,RUS,F,1.78,67,26-08-96,,Terek-2,Terek Grozny,2016,Russian
13,13,Milad Mohammadi,IRN,D,1.78,79,29-09-93,Tehran,Rah Ahan Yazdan,Terek Grozny,2016,Russian
14,14,Daler Kuzyayev,RUS,M,1.90,86,15-01-93,Orenburg,Neftekhimik Nizhnekamsk,Terek Grozny,2016,Russian
15,15,Andrey Semenov,RUS,D,1.90,86,24-03-89,Moscow,Amkar Perm,Terek Grozny,2016,Russian
16,16,Evgeniy Gorodov,RUS,G,1.85,75,13-12-85,Barnaul,FC Krasnodar,Terek Grozny,2016,Russian
17,17,Ablaye Mbengue,SEN,F,1.87,78,19-03-91,Thiès,Sapins,Terek Grozny,2016,Russian
18,18,Bekim Balaj,ALB,F,1.83,72,11-01-91,Tirana,Rijeka,Terek Grozny,2016,Russian
19,19,Oleg Ivanov,RUS,M,1.91,82,04-08-86,Moscow,FC Rostov,Terek Grozny,2016,Russian
20,20,Gabriel Torje,ROU,M,1.69,65,22-11-89,Timişoara,Udinese,Terek Grozny,2016,Russian
21,21,Odise Roshi,ALB,M,1.87,78,22-05-91,Fier,Rijeka,Terek Grozny,2016,Russian
22,22,Reziuan Mirzov,RUS,M,1.80,74,22-06-93,Baksan,Torpedo Moscow,Terek Grozny,2016,Russian
23,23,Facundo Píriz,URU,M,1.78,74,27-03-90,Treinta y Tres,Nacional [URU],Terek Grozny,2016,Russian
27,27,Magomed Ozdoev,RUS,M,1.82,75,05-11-92,Grozny,Rubin Kazan,Terek Grozny,2016,Russian
33,33,Vitaliy Gudiyev,RUS,G,1.81,65,22-04-95,Vladikavkaz,Alania Vladikavkaz,Terek Grozny,2016,Russian
40,40,Rizvan Utsiev,RUS,D,1.73,68,07-02-88,Argun,Terek-2,Terek Grozny,2016,Russian
41,55,Igor Lebedenko,RUS,M,1.82,78,27-05-83,Moscow,Rubin Kazan,Terek Grozny,2016,Russian
42,77,Bernard Berisha,KVX,M,1.69,66,24-10-91,Peć,Anzhi Makhahckala,Terek Grozny,2016,Russian
43,95,Magomed Mitrishev,RUS,F,1.77,61,10-09-92,Grozny,Spartak Nalchik,Terek Grozny,2016,Russian
1,1,Aleksey Solosin,RUS,G,1.80,69,11-08-87,Moscow,FC Khimki,Tom Tomsk,2016,Russian
4,4,Ante Puljić,CRO,D,1.87,79,05-11-87,Ljubuki,KAA Gent,Tom Tomsk,2016,Russian
7,7,Pavel Golyshev,RUS,F,1.76,68,07-07-87,Moscow,FC Tosno,Tom Tomsk,2016,Russian
10,10,Sergey Kuznetsov,RUS,M,1.80,73,07-05-86,Oryol,Arsenal Tula,Tom Tomsk,2016,Russian
15,15,Evgeniy Balyaikin,RUS,M,1.83,74,19-05-88,Bratsk,Krylia Sovetov,Tom Tomsk,2016,Russian
17,17,Aleksey Pugin,RUS,M,1.82,75,07-03-87,Kirov,Torpedo Moscow,Tom Tomsk,2016,Russian
18,18,Artem Popov,RUS,M,1.76,66,30-08-92,Lipetsk,Zenit-2,Tom Tomsk,2016,Russian
41,41,Andrey Zorin,RUS,M,1.75,71,04-05-97,Angarsk,Baikal Irkutsk,Tom Tomsk,2016,Russian
42,42,Aleksandr Melikhov,RUS,G,1.90,71,23-03-98,Novokuznetsk,FC Novokuznetsk,Tom Tomsk,2016,Russian
43,65,Ruslan Salakhutdinov,RUS,M,1.73,63,01-04-96,,Tom-2,Tom Tomsk,2016,Russian
44,69,Mark Karimov,RUS,D,1.89,81,22-06-98,Tomsk,Tom-2,Tom Tomsk,2016,Russian
45,74,Anton Makurin,RUS,M,1.82,77,12-12-94,Tomsk,Tom-2,Tom Tomsk,2016,Russian
46,84,Anton Miterev,RUS,D,1.92,77,03-05-96,Tomsk,Tom-2,Tom Tomsk,2016,Russian
47,87,Dmitriy Sasin,RUS,F,1.74,69,21-08-96,Kemerovo,Tom-2,Tom Tomsk,2016,Russian
48,88,Daniil Bolshunov,RUS,M,1.78,72,03-04-97,,Tom-2,Tom Tomsk,2016,Russian
49,89,Dmitriy Osipov,RUS,D,1.92,72,14-02-96,Samara,Sibir Novosibirsk,Tom Tomsk,2016,Russian
50,92,Valeriu Ciupercă,MDA,M,1.79,73,12-06-92,Tiraspol,Anzhi Makhachkala,Tom Tomsk,2016,Russian
51,94,Aleksandr Naumenko,RUS,M,1.80,70,09-11-97,,Tom-2,Tom Tomsk,2016,Russian
52,96,Aleksandr Bukachyov,RUS,D,1.73,64,07-03-96,Omsk,Tom-2,Tom Tomsk,2016,Russian
53,97,Aleksandr Sobolev,RUS,F,1.95,85,07-03-97,Barnaul,Tom-2,Tom Tomsk,2016,Russian
54,98,Nikita Gvineysky,RUS,M,1.77,70,28-12-98,Prokopyevsk,Tom-2,Tom Tomsk,2016,Russian
1,1,Mikhail Borodko,RUS,G,1.88,81,12-07-94,,Yenisey Krasnoyarsk,FC Ufa,2016,Russian
2,2,Oleksandr Filin,UKR,D,1.79,71,25-06-96,Simferopol,Shakhtar Donetsk-2,FC Ufa,2016,Russian
3,3,Pavel Alikin,RUS,D,1.85,79,06-03-84,Perm,SKA-Energia,FC Ufa,2016,Russian
4,4,Aleksey Nikitin,RUS,D,1.87,87,27-01-92,Moscow,Amkar Perm,FC Ufa,2016,Russian
5,5,Bojan Jokič,SVN,D,1.76,75,17-05-86,Kranj,Villarreal,FC Ufa,2016,Russian
7,7,Dmitriy Sisuev,RUS,M,1.75,72,13-01-88,Saransk,Mordovia Saransk,FC Ufa,2016,Russian
9,9,Ondřej Vaněk,CZE,M,1.79,72,05-07-90,Brno,Viktoria Plzeň,FC Ufa,2016,Russian
13,13,Azamat Zaseev,RUS,M,1.79,69,29-04-88,Samara,FAYUR Beslan,FC Ufa,2016,Russian
17,17,Dmitriy Zhivoglyadov,RUS,D,1.78,65,29-05-94,Dubna,Dynamo Moscow,FC Ufa,2016,Russian
19,19,Ivan Paurević,CRO,M,1.94,87,01-07-91,Essen,Huddersfield T,FC Ufa,2016,Russian
20,20,Denis Tumasyan,RUS,D,1.85,82,24-04-85,Kyiv,FC Ural,FC Ufa,2016,Russian
21,21,Kehinde Fatai,NGA,F,1.78,74,19-02-90,Abuja,Sparta Prague,FC Ufa,2016,Russian
22,22,Viktor Patrashko,MDA,D,1.85,75,26-09-98,Chișinău,Academia Chișinău,FC Ufa,2016,Russian
31,31,Aleksandr Belenov,RUS,G,1.97,94,13-09-86,Belgorod,Anzhi Makhachkala,FC Ufa,2016,Russian
33,33,Aleksandr Sukhov,RUS,D,1.74,71,03-01-86,Moscow,Shinnik,FC Ufa,2016,Russian
39,39,Dmitriy Stotskiy,RUS,M,1.71,64,01-12-89,Kaliningrad,Baltika Kaliningrad,FC Ufa,2016,Russian
41,44,Sylvester Igboun,NGA,F,1.73,73,08-09-90,Lagos,FC Midtjylland,FC Ufa,2016,Russian
42,45,Aleksandr Putsko,RUS,D,1.85,82,24-02-93,Unecha,Spartak Moscow-2,FC Ufa,2016,Russian
43,57,Vyacheslav Krotov,RUS,F,1.81,71,14-02-93,Astrakhan,Spartak Moscow,FC Ufa,2016,Russian
44,60,Vladimir Zubarev,RUS,M,1.78,71,05-01-93,Volgograd,Spartak Moscow-2,FC Ufa,2016,Russian
45,70,Nikolay Safronidi,RUS,M,1.80,72,10-09-83,Vladikavkaz,FC Ural,FC Ufa,2016,Russian
46,87,Igor Bezdenezhnykh,RUS,M,1.75,65,08-08-96,Ufa,FC Ufa-2,FC Ufa,2016,Russian
47,88,Giorgi Shelia,GEO,G,1.90,83,11-12-88,Moscow,Yenisey Krasnoyarsk,FC Ufa,2016,Russian
48,93,Cătălin Carp,MDA,D,1.84,77,20-10-93,Chișinău,Viitorul Constanța,FC Ufa,2016,Russian
49,98,Ivan Oblyakov,RUS,M,1.75,74,05-07-98,Vyndin Ostrov,FC Ufa-2,FC Ufa,2016,Russian
50,99,Islamnur Abdulavov,RUS,F,1.85,80,07-03-94,Makhachkala,Anzhi Makhachkala,FC Ufa,2016,Russian
1,1,Dmitriy Arapov,RUS,G,1.85,77,09-06-93,Yekaterinburg,FC Ural-2,FC Ural,2016,Russian
2,2,Vladimir Khozin,RUS,D,1.83,80,03-07-89,Rostov-on-Don,Alania Vladikavkaz,FC Ural,2016,Russian
3,3,Jemal Tabidze,GEO,D,1.86,80,18-03-96,Samtredia,KAA Gent,FC Ural,2016,Russian
4,4,Gregor Balaic,SVN,D,1.90,83,12-02-88,Murska Sobota,Partizan Belgrade,FC Ural,2016,Russian
5,5,Dominik Dinga,SRB,D,1.85,73,07-04-98,Novi Sad,Vojvodina,FC Ural,2016,Russian
6,6,Erik Bicfalvi,ROU,M,1.87,89,05-02-88,Carei,Tom Tomsk,FC Ural,2016,Russian
7,7,Aleksandr Dantsev,RUS,D,1.78,70,14-10-84,Rostov,Luch-Energia,FC Ural,2016,Russian
8,8,Aleksandr Pavlenko,RUS,M,1.79,75,20-01-85,Ordzhonikidze,Shinnik,FC Ural,2016,Russian
9,9,Roman Pavlyuchenko,RUS,F,1.88,78,15-12-81,Mostovskoy,Kuban Krasnodar,FC Ural,2016,Russian
10,10,Chisamba Lungu,ZAM,F,1.78,68,31-01-91,Kafue,Baia Zugdidi,FC Ural,2016,Russian
11,11,Aleksandr Stavpets,RUS,F,1.80,75,04-07-89,Oryol,Rotor Volgograd,FC Ural,2016,Russian
12,12,Aleksandr Novikov,RUS,D,1.85,78,12-10-84,Omsk,Irtysh-1946,FC Ural,2016,Russian
13,13,Radovan Pankov,SRB,D,1.85,83,05-08-95,Novi Sad,Vojvodina,FC Ural,2016,Russian
14,14,Jean-Jacques Bougouhi,CIV,F,1.73,68,12-06-92,Bingerville,FC Armavir,FC Ural,2016,Russian
15,15,Denys Kulakov,UKR,D,1.82,76,01-05-86,Donetsk,Metalist Kharkiv,FC Ural,2016,Russian
16,16,Aleksandr Shubin,RUS,G,1.87,72,27-12-96,Yekaterinburg,FC Ural-2,FC Ural,2016,Russian
17,17,Nikolay Dimitrov,BUL,M,1.74,64,15-10-87,Rousse,Slavia Sofia,FC Ural,2016,Russian
18,18,Vladimir Ilyin,RUS,F,1.87,77,20-05-94,St. Petersburg,Kuban Krasnodar,FC Ural,2016,Russian
27,27,Mikhail Merkulov,RUS,D,1.77,70,26-01-94,Kamyshin,MITOS Novocherkassk,FC Ural,2016,Russian
28,28,Nikolay Zabolotniy,RUS,G,1.84,81,16-04-90,St. Petersburg,Spartak Moscow,FC Ural,2016,Russian
32,32,Nikita Glushkov,RUS,M,1.75,70,23-06-94,Kirov,Sibir Novosibirsk,FC Ural,2016,Russian
39,39,Giorgi Chanturia,GEO,F,1.82,73,11-04-93,Tbilisi,Duisburg,FC Ural,2016,Russian
41,53,Sergey Podoksenov,RUS,M,1.66,62,29-07-97,Irbit,FC Ural-2,FC Ural,2016,Russian
42,57,Artem Fidler,RUS,M,1.78,74,14-07-83,Yekaterinburg,Kuban Krasnodar,FC Ural,2016,Russian
43,62,Rezo Gavtadze,RUS,M,1.77,67,11-07-95,Zestaponi,FC Ural-2,FC Ural,2016,Russian
44,77,Dmitriy Korobov,RUS,M,1.74,64,10-06-94,Vladikavkaz,Fakel Voronezh,FC Ural,2016,Russian
45,79,Artem Yusupov,RUS,F,1.90,73,29-04-97,Yekaterinburg,FC Ural-2,FC Ural,2016,Russian
46,80,Aleksandr Lomakin,RUS,M,1.72,62,14-02-95,Moscow,Yenisey Krasnoyarsk,FC Ural,2016,Russian
47,85,Sergey Serchenkov,RUS,M,1.79,66,01-01-97,Krasnodar,FC Ural-2,FC Ural,2016,Russian
48,90,Aleksandr Shcherbakov,RUS,M,1.75,62,26-06-98,Polevskoy,FC Ural-2,FC Ural,2016,Russian
49,92,Roman Emelyanov,RUS,M,1.89,85,08-05-92,Pavlovo,Shakhtar Donetsk,FC Ural,2016,Russian
50,96,Andrey Timofeev,RUS,G,1.90,83,08-02-96,Yekaterinburg,FC Ural-2,FC Ural,2016,Russian
51,99,Edgar Manucharyan,ARM,F,1.76,74,19-01-87,Yerevan,Ratchaburi,FC Ural,2016,Russian
1,1,Yuri Lodigin,RUS,G,1.85,82,26-05-90,Vladimir,Skoda Xanthi,Zenit St. Petersburg,2016,Russian
2,2,Aleksandr Anyukov,RUS,D,1.78,70,28-09-82,Samara,Krylia Sovetov,Zenit St. Petersburg,2016,Russian
3,3,Ivan Novoseltsev,RUS,D,1.91,82,25-08-91,Moscow,FC Rostov,Zenit St. Petersburg,2016,Russian
4,4,Domenico Criscito,ITA,D,1.83,70,30-12-86,Cercola,Genoa,Zenit St. Petersburg,2016,Russian
5,5,Aleksandr Ryazantsev,RUS,M,1.76,70,05-09-86,Moscow,Rubin Kazan,Zenit St. Petersburg,2016,Russian
6,6,Nicolas Lombaerts,BEL,D,1.88,78,20-03-85,Brugge,KAA Gent,Zenit St. Petersburg,2016,Russian
7,7,Giuliano,BRA,M,1.72,68,31-05-90,Curitiba,Grêmio,Zenit St. Petersburg,2016,Russian
8,8,Maurício,BRA,M,1.80,73,21-10-88,São José dos Campos,Terek Grozny,Zenit St. Petersburg,2016,Russian
9,9,Aleksandr Kokorin,RUS,F,1.82,72,19-03-91,Moscow,Dynamo Moscow,Zenit St. Petersburg,2016,Russian
10,10,Danny,POR,M,1.78,70,07-08-83,Caracas,Dynamo Moscow,Zenit St. Petersburg,2016,Russian
11,11,Aleksandr Kerzhakov,RUS,F,1.75,67,27-11-82,Kingisepp,Dynamo Moscow,Zenit St. Petersburg,2016,Russian
13,13,Luís Neto,POR,D,1.85,71,26-05-88,Póvoa de Varzim,Siena,Zenit St. Petersburg,2016,Russian
14,14,Artur Yusupov,RUS,M,1.79,71,01-09-89,Samara,Dynamo Moscow,Zenit St. Petersburg,2016,Russian
17,17,Oleg Shatov,RUS,M,1.73,64,29-07-90,Nizhny Tagil,Anzhi Makhachkala,Zenit St. Petersburg,2016,Russian
19,19,Igor Smolnikov,RUS,D,1.78,70,08-08-88,Moscow,FC Krasnodar,Zenit St. Petersburg,2016,Russian
20,20,Viktor Fayzulin,RUS,M,1.76,72,22-04-86,Nakhodka,Spartak Nalchik,Zenit St. Petersburg,2016,Russian
21,21,Javi García,ESP,M,1.86,78,08-02-87,Murcia,Manchester C,Zenit St. Petersburg,2016,Russian
22,22,Artem Dzyuba,RUS,F,1.93,89,22-08-88,Moscow,Spartak Moscow,Zenit St. Petersburg,2016,Russian
23,23,Evgeniy Chernov,RUS,M,1.80,73,23-10-92,Tomsk,Tom Tomsk,Zenit St. Petersburg,2016,Russian
24,24,Yohan Mollo,FRA,F,1.75,74,18-07-89,Martigues,Krylia Sovetov,Zenit St. Petersburg,2016,Russian
29,29,Róbert Mak,SVK,M,1.78,71,08-03-91,Bratislava,PAOK,Zenit St. Petersburg,2016,Russian
30,30,Ibrahim Tsallagov,RUS,M,1.77,71,12-12-90,Vladikavkaz,Krylia Sovetov,Zenit St. Petersburg,2016,Russian
33,33,Hernani,BRA,M,1.88,77,27-03-94,São Gonçalo do Sapucaí,Atlético Paranaense,Zenit St. Petersburg,2016,Russian
41,60,Branislav Ivanović,SRB,D,1.88,86,22-02-84,Sremska Mitrovica,Chelsea,Zenit St. Petersburg,2016,Russian
42,71,Egor Baburin,RUS,G,1.84,78,09-08-93,Chernihiv,Zenit-2,Zenit St. Petersburg,2016,Russian
43,77,Luka Djordjević,MNE,F,1.85,70,09-07-94,Budva,Mogren Budva,Zenit St. Petersburg,2016,Russian
44,81,Yuriy Zhirkov,RUS,M,1.80,75,20-08-83,Tambov,Dynamo Moscow,Zenit St. Petersburg,2016,Russian
45,99,Andrey Lunev,RUS,G,1.89,80,13-11-91,Moscow,FC Ufa,Zenit St. Petersburg,2016,Russian
