,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
39,39,Walid Hichri,TUN,D,1.97,92,05-03-86,Aryanah,Club Africain,Saturn,2008,Russian
40,40,Aleksey Shirokov,RUS,G,1.95,88,06-04-89,Moscow,Saturn-2,Saturn,2008,Russian
41,41,Aleksandr Sapeta,RUS,M,1.79,73,28-06-89,Engels,Saturn-2,Saturn,2008,Russian
42,42,Fedor Pronkov,RUS,D,1.93,83,08-08-90,Dnipropetrovsk,Saturn-2,Saturn,2008,Russian
43,43,Roman Razdelkin,RUS,M,1.87,67,07-04-89,Saratov,Saturn-2,Saturn,2008,Russian
44,44,Anton Kozlov,RUS,M,1.79,76,02-06-88,Bratsk,Saturn-2,Saturn,2008,Russian
45,45,Egor Kvach,RUS,D,1.80,76,12-06-88,St. Petersburg,Saturn-2,Saturn,2008,Russian
46,46,MIkhail Spirin,RUS,M,1.81,75,05-08-90,,Saturn-2,Saturn,2008,Russian
47,47,Sergey Belousov,RUS,M,1.72,67,04-05-90,Elets,Saturn-2,Saturn,2008,Russian
48,49,Kirill Chekmarev,RUS,F,1.80,74,05-02-90,Orel,Saturn-2,Saturn,2008,Russian
49,51,Mikhail Shevyakov,RUS,M,1.83,69,08-02-89,Schelkovo,Saturn-2,Saturn,2008,Russian
50,52,Mikhail Kuzyayev,RUS,M,1.80,71,22-01-88,Bronnitsy,Saturn-2,Saturn,2008,Russian
51,53,Aleksandr Kolodko,RUS,M,1.82,72,10-07-89,Omsk,Saturn-2,Saturn,2008,Russian
52,57,Artem Molodtsov,RUS,D,1.74,70,08-10-90,Saratov,Saturn-2,Saturn,2008,Russian
53,61,Farkhod Vosiyev,TJK,D,1.78,72,14-04-90,Dushanbe,Saturn-2,Saturn,2008,Russian
54,63,Yevgeniy Malkov,RUS,D,1.86,81,12-07-88,Elektrostal,Saturn-2,Saturn,2008,Russian
55,64,Artem Antoshchuk,RUS,D,1.83,79,18-07-89,,Saturn-2,Saturn,2008,Russian
56,66,Aleksandr Grishchenko,RUS,M,1.77,65,24-07-90,,Saturn-2,Saturn,2008,Russian
57,70,Igor Kuzmin,RUS,F,1.89,81,13-01-89,,Saturn-2,Saturn,2008,Russian
58,72,Vitaliy Chilushkin,RUS,G,1.78,72,21-01-90,Kabanovo,Saturn-2,Saturn,2008,Russian
59,88,Aleksey Ivanov,RUS,M,1.78,73,01-09-81,Saratov,Luch-Energia,Saturn,2008,Russian
60,90,Aleksandr Romanov,RUS,G,1.87,83,09-03-90,,Saturn-2,Saturn,2008,Russian
3,3,Ricardo Silva,POR,D,1.83,79,26-09-75,Porto,Boavista,Shinnik,2008,Russian
6,6,Sergey Yashin,RUS,M,1.78,71,03-01-81,Kaluga,Saturn,Shinnik,2008,Russian
7,7,Denis Boyarintsev,RUS,M,1.74,71,06-02-78,Moscow,Spartak Moscow,Shinnik,2008,Russian
8,8,Maksim Burchenko,RUS,M,1.72,68,21-03-83,Stary Oskol,FC Rostov,Shinnik,2008,Russian
10,10,Damian  Gorawski,POL,M,1.78,75,04-01-79,Kraków,FC Moscow,Shinnik,2008,Russian
13,13,Dmitriy Kudryashov,RUS,M,1.76,75,13-05-83,Izevsk,Anzhi Makhachkala,Shinnik,2008,Russian
14,14,Ghenadie Olexici,MDA,D,1.82,75,23-08-78,Chişinău,Zimbru Chişinău,Shinnik,2008,Russian
15,15,Andrey Ushenin,RUS,D,1.90,81,01-12-83,,Kuban,Shinnik,2008,Russian
16,16,Anton Khazov,RUS,F,1.85,80,28-04-79,Nizhny Novgorod,Dynamo Moscow,Shinnik,2008,Russian
17,17,Andrey Bochkov,RUS,M,1.74,72,13-01-82,Volgograd,FC Rostov,Shinnik,2008,Russian
18,18,Slavoljub Djordjević,SRB,M,1.85,78,15-02-81,Belgrade,Alania,Shinnik,2008,Russian
19,19,Juris  Laizāns,LVA,M,1.78,72,06-01-79,Riga,Kuban,Shinnik,2008,Russian
21,21,Bruno Basto,POR,D,1.77,75,21-05-78,Lisbon,Nacional [POR],Shinnik,2008,Russian
22,22,Milan Vjetica,SRB,D,1.88,82,15-11-79,Novi Sad,Partizan Belgrade,Shinnik,2008,Russian
25,25,Dmytro Semochko,UKR,D,1.78,75,25-01-79,Lviv,Luch-Energia,Shinnik,2008,Russian
27,27,Sergey Pravkin,RUS,G,1.90,88,20-01-80,,Salyut-Energia,Shinnik,2008,Russian
28,28,Dmitriy Zinovich,RUS,M,1.90,77,19-05-89,Murom,Shinnik-2,Shinnik,2008,Russian
29,29,Dmitriy Polovinchuk,RUS,M,1.81,74,27-09-82,Moscow,Saturn,Shinnik,2008,Russian
31,31,Roman Monarev,UKR,F,1.86,78,17-01-80,Kiev,Luch-Energia,Shinnik,2008,Russian
35,35,Artem Smirnov,RUS,G,1.85,78,06-01-89,Vladimir Oblast,Shinnik-2,Shinnik,2008,Russian
37,37,Sergey Pesyakov,RUS,G,1.95,85,16-12-88,Ivanovo,Shinnik-2,Shinnik,2008,Russian
41,41,Nikolay Kabaev,RUS,M,1.75,70,15-02-89,Yaroslavl,Shinnik-2,Shinnik,2008,Russian
42,42,Sergey Popov,RUS,D,1.78,69,22-02-87,Yaroslavl,Shinnik-2,Shinnik,2008,Russian
43,45,Eduard Buliya,RUS,F,1.86,72,19-05-91,,Tekstilshchik-Telekom,Shinnik,2008,Russian
44,47,Artem Motov,RUS,D,1.92,78,28-07-90,Yaroslavl,Shinnik-2,Shinnik,2008,Russian
45,48,Levan Latsuzbaia,RUS,M,1.76,71,23-03-88,,Shinnik-2,Shinnik,2008,Russian
46,50,Andrey Ushakov,RUS,G,1.86,79,29-03-87,Yaroslavl,Shinnik-2,Shinnik,2008,Russian
47,53,Ilya Sisoev,RUS,D,1.74,70,10-06-88,Yaroslavl,Shinnik-2,Shinnik,2008,Russian
48,55,Oleg Tsvelev,RUS,F,1.74,72,18-03-88,Yaroslavl,Shinnik-2,Shinnik,2008,Russian
49,56,Beslan Tiyev,RUS,M,1.76,70,11-04-90,,Shinnik-2,Shinnik,2008,Russian
50,57,Sergey Roshchin,RUS,D,1.83,77,28-01-89,Yaroslavl,Shinnik-2,Shinnik,2008,Russian
51,61,Evgeniy Evseev,RUS,D,1.88,81,13-01-90,,Amkar,Shinnik,2008,Russian
52,70,Maxim Buznikin,RUS,F,1.70,69,01-03-77,Krasnodar,FC Rostov,Shinnik,2008,Russian
53,71,Sergey Anisimov,RUS,D,1.99,83,09-02-90,Tomsk Oblast,Shinnik-2,Shinnik,2008,Russian
54,78,Sergey Dryagin,RUS,M,1.77,71,15-11-87,Yaroslavl,Shinnik-2,Shinnik,2008,Russian
55,80,Ruslan Kadushkin,RUS,M,1.80,74,26-07-89,,Rubin-2,Shinnik,2008,Russian
56,81,Marcel Malie Gomis,SEN,M,1.75,68,20-08-87,Dakar,Olhanense,Shinnik,2008,Russian
57,86,Adam Vishnyakov,RUS,F,1.77,73,24-02-91,,Shinnik-2,Shinnik,2008,Russian
58,90,Kirill Kokorin,RUS,M,1.75,72,21-03-90,Yaroslavl,Shinnik-2,Shinnik,2008,Russian
59,96,Dmitriy Vasilyev,RUS,D,1.80,74,25-03-77,St.  Petersburg,Rubin Kazan,Shinnik,2008,Russian
60,97,Aleksandr Erkin,RUS,F,1.84,84,01-09-89,St. Petersburg,Shinnik-2,Shinnik,2008,Russian
61,99,Dmitriy Nikonov,RUS,F,1.79,69,16-02-90,Yaroslavl,Shinnik-2,Shinnik,2008,Russian
3,3,Martin  Stranzl,AUT,D,1.90,81,16-06-80,Güssing,Stuttgart,Spartak Moscow,2008,Russian
4,4,Malik Fathi,GER,D,1.85,85,29-10-83,Berlin,Hertha Berlin,Spartak Moscow,2008,Russian
5,5,Mozart,BRA,M,1.79,85,08-11-79,Curitiba,Reggina,Spartak Moscow,2008,Russian
7,7,Martin Jiránek,CZE,D,1.89,90,25-05-79,Liberec,Reggina,Spartak Moscow,2008,Russian
8,8,Aleksandr Pavlenko,RUS,M,1.79,75,20-01-85,Ordzhonikidze,Lausanne,Spartak Moscow,2008,Russian
11,11,Welliton,BRA,F,1.75,75,22-10-86,Conceição do Araguaia,Goiás,Spartak Moscow,2008,Russian
12,12,Ivan  Komissarov,RUS,G,1.94,82,28-05-88,Moscow,Spartak  Moscow-2,Spartak Moscow,2008,Russian
14,14,Clemente Rodríguez,ARG,D,1.67,66,31-07-81,Capital Federal,Boca Juniors,Spartak Moscow,2008,Russian
15,15,Radoslav Kováč,CZE,D,1.88,83,27-11-79,umperk,Sparta Prague,Spartak Moscow,2008,Russian
16,16,Evgeniy Gubin,RUS,G,1.82,82,25-01-89,Moscow,Spartak  Moscow-2,Spartak Moscow,2008,Russian
17,17,Artem Fomin,RUS,F,1.83,75,08-07-88,Moscow,Spartak  Moscow-2,Spartak Moscow,2008,Russian
18,18,Aleksandr  Prudnikov,RUS,F,1.85,78,26-02-89,Smolensk,Spartak  Moscow-2,Spartak Moscow,2008,Russian
19,19,Cristian  Maidana,ARG,M,1.82,69,24-01-87,Chaco,Banfield,Spartak Moscow,2008,Russian
21,21,Igor Gorbatenko,RUS,M,1.70,68,13-02-89,Belgorod,Krylia Sovetov,Spartak Moscow,2008,Russian
22,22,Stipe Pletikosa,CRO,G,1.94,91,08-01-79,Split,Shakhtar Donetsk,Spartak Moscow,2008,Russian
23,23,Vladimir Bystrov,RUS,M,1.78,69,31-01-84,Luga,Zenit,Spartak Moscow,2008,Russian
27,27,Serghei Covalciuc,MDA,M,1.82,77,20-01-82,Odessa,Karpaty  Lviv,Spartak Moscow,2008,Russian
30,30,Ivan Saenko,RUS,F,1.77,79,17-10-83,Maslovka,Nürnberg,Spartak Moscow,2008,Russian
31,31,Sergey Parshivlyuk,RUS,D,1.78,73,18-03-89,Moscow,Spartak  Moscow-2,Spartak Moscow,2008,Russian
32,32,Nikita Bazhenov,RUS,F,1.79,76,01-02-85,Bolshoye Bunkovo,Saturn,Spartak Moscow,2008,Russian
33,33,Ilya Gultyayev,RUS,D,1.81,76,05-09-88,Vologda,Spartak  Moscow-2,Spartak Moscow,2008,Russian
35,35,Soslan Dzhanaev,RUS,G,1.90,84,13-03-87,Vladikavkaz,KamAZ,Spartak Moscow,2008,Russian
37,37,Yehor Luhachov,UKR,M,1.84,73,24-12-88,Sumy,Dynamo Kiev,Spartak Moscow,2008,Russian
38,38,Artur Maloyan,RUS,M,1.80,73,04-02-89,Krasnodar,Spartak  Moscow-2,Spartak Moscow,2008,Russian
40,40,Artem Dzyuba,RUS,F,1.93,89,22-08-88,Moscow,Spartak  Moscow-2,Spartak Moscow,2008,Russian
41,41,Artak Aleksanyan,RUS,M,1.74,62,10-03-91,,Spartak  Moscow-2,Spartak Moscow,2008,Russian
42,43,Aleksandr Zotov,RUS,M,1.72,64,27-08-90,Askiz,Spartak  Moscow-2,Spartak Moscow,2008,Russian
43,44,Pavel Yakovlev,RUS,F,1.80,69,07-04-91,Lyubertsy,Spartak  Moscow-2,Spartak Moscow,2008,Russian
44,45,Aleksandr Kozhevnikov,RUS,M,1.75,72,18-04-90,,Spartak  Moscow-2,Spartak Moscow,2008,Russian
45,46,Azamat Dzhioev,RUS,G,1.93,79,06-01-91,Vladikavkaz,Spartak  Moscow-2,Spartak Moscow,2008,Russian
46,47,Dmitriy Malyaka,RUS,M,1.81,74,15-01-90,Omsk,Spartak  Moscow-2,Spartak Moscow,2008,Russian
47,48,Evgeniy Makeev,RUS,M,1.81,69,24-07-89,Cherepovets,Spartak  Moscow-2,Spartak Moscow,2008,Russian
48,49,Roman Shishkin,RUS,D,1.77,73,27-01-87,Voronezh,Spartak  Moscow-2,Spartak Moscow,2008,Russian
49,53,Mikhail Badyautdinov,RUS,D,1.90,79,11-10-89,,Spartak  Moscow-2,Spartak Moscow,2008,Russian
50,54,Aleksandr Karakin,RUS,D,1.77,64,06-03-91,,Spartak  Moscow-2,Spartak Moscow,2008,Russian
51,56,Konstantin Kadeev,RUS,D,1.87,71,17-01-89,,Spartak  Moscow-2,Spartak Moscow,2008,Russian
52,57,Maksim Grigoryev,RUS,M,1.88,75,06-07-90,Lipetsk,Spartak  Moscow-2,Spartak Moscow,2008,Russian
53,58,Dmitriy Tumenko,RUS,M,1.86,73,04-05-89,,Spartak  Moscow-2,Spartak Moscow,2008,Russian
54,59,Andrey Ivanov,RUS,D,1.79,75,08-10-88,Moscow,Spartak  Moscow-2,Spartak Moscow,2008,Russian
55,61,Igor Kireyev,RUS,M,1.78,67,17-02-92,Zheleznogorsk,Spartak  Moscow-2,Spartak Moscow,2008,Russian
56,62,Vladimir Obukhov,RUS,F,1.84,77,08-02-92,Bukhara,Spartak  Moscow-2,Spartak Moscow,2008,Russian
57,65,Irakli Chezhia,RUS,D,1.86,72,22-05-92,Gali,Spartak Moscow-2,Spartak Moscow,2008,Russian
58,70,Ignas Dedura,LTU,D,1.90,84,01-06-78,Kaunas,Skonto,Spartak Moscow,2008,Russian
59,88,Egor Filipenko,BLR,D,1.95,85,10-04-88,Minsk,BATE,Spartak Moscow,2008,Russian
60,90,Vladislav Rizhkov,RUS,M,1.68,67,28-02-90,Voronezh,Spartak  Moscow-2,Spartak Moscow,2008,Russian
61,96,Konstantin Sovetkin,RUS,M,1.69,61,19-02-89,Moscow,Spartak  Moscow-2,Spartak Moscow,2008,Russian
3,3,Dmitriy Yatchenko,RUS,D,1.72,68,25-08-86,Moscow,Dynamo Moscow,Spartak Nalchik,2008,Russian
4,4,Zalim Otarov,RUS,D,1.90,85,06-08-88,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
5,5,Aleksandr  Amisulashvili,GEO,D,1.88,86,20-08-82,Tbilisi,Shinnik,Spartak Nalchik,2008,Russian
6,6,Vitaliy Shumeiko,UKR,D,1.95,88,06-10-81,,Oleksandria,Spartak Nalchik,2008,Russian
7,7,Gogita Gogua,GEO,M,1.72,70,04-09-83,Tbilisi,Saturn,Spartak Nalchik,2008,Russian
8,8,Oleg Samsonov,RUS,M,1.74,72,07-09-87,Novovoronezh,Zenit St Petersburg,Spartak Nalchik,2008,Russian
9,9,Rasim Khutov,RUS,F,1.86,86,09-07-81,,Chernomorets,Spartak Nalchik,2008,Russian
10,10,Nazir Kazharov,RUS,F,1.78,74,12-01-87,Moscow,SportAcademClub,Spartak Nalchik,2008,Russian
11,11,Marat  Bikmaev,UZB,M,1.84,80,01-01-86,Tashkent,Rubin Kazan,Spartak Nalchik,2008,Russian
13,13,Dmitriy Khomich,RUS,G,1.83,75,04-10-84,Vladikavkaz,Spartak Moscow,Spartak Nalchik,2008,Russian
15,15,Aslan Mashukov,RUS,M,1.80,75,04-11-84,Nalchik,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
17,17,Valentin Filatov,RUS,D,1.76,71,19-03-82,St.  Petersburg,Unirea Urziceni,Spartak Nalchik,2008,Russian
18,18,Vladimir Kisenkov,RUS,D,1.82,75,08-10-81,Kaluga,Vityaz Podolsk,Spartak Nalchik,2008,Russian
19,19,Marat Dzakhmishev,RUS,F,1.72,64,25-01-80,Nalchik,Spartak-UGP,Spartak Nalchik,2008,Russian
20,20,Miodrag Dudović,MNE,D,1.97,92,06-09-79,Plav,Volyn Lutsk,Spartak Nalchik,2008,Russian
22,22,Dejan Radić,SRB,G,1.87,82,08-07-80,Belgrade,Vojvodina,Spartak Nalchik,2008,Russian
23,23,Anton Antipov,RUS,G,1.82,74,20-04-90,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
24,24,Oleg Patyak,UKR,M,1.80,71,28-11-85,,Metalurh Zaporizhya-2,Spartak Nalchik,2008,Russian
26,26,Darvydas ernas,LTU,M,1.80,75,22-07-84,Alytus,Vėtra,Spartak Nalchik,2008,Russian
30,30,Azamat Shogenov,RUS,G,1.84,72,22-02-89,Nalchik,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
31,31,Elbrus Molle,FRA,D,1.90,86,18-12-89,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
32,32,Islam Goshokov,RUS,D,1.77,65,14-01-90,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
33,33,Kazbek Geteriev,RUS,M,1.72,68,30-06-85,Proletarskoye,Burevestnik,Spartak Nalchik,2008,Russian
34,34,Alim  Mikheev,RUS,M,1.79,69,20-05-91,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
35,35,Sergey Krashchenko,RUS,G,1.83,75,08-02-70,Prokhladny,Terek Grozny,Spartak Nalchik,2008,Russian
36,36,Alim Kumikov,RUS,M,1.78,69,18-04-92,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
37,37,Astemir Sheriyev,RUS,M,1.88,72,23-02-90,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
38,38,Magomed-Rasul Makhdiev,RUS,D,1.76,76,25-04-90,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
39,39,Azamat Balkarov,RUS,M,1.78,73,05-02-87,Nalchik,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
40,40,Artur Kumikov,RUS,G,1.83,78,20-02-90,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
41,42,Aslan Shogenov,RUS,D,1.85,72,09-01-87,Nalchik,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
42,43,David Siradze,GEO,M,1.86,78,21-10-81,Tbilisi,Paderborn,Spartak Nalchik,2008,Russian
43,45,Zalim Kanikhov,RUS,M,1.75,70,17-03-89,Nalchik,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
44,47,Arsen Goshokov,RUS,F,1.80,73,05-06-91,Baksan,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
45,48,Vadim Zakharov,RUS,M,1.80,65,09-11-88,Nalchik,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
46,49,Aslangeri Ashkhotov,RUS,F,1.80,76,06-04-88,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
47,50,Valeriy Zrumov,RUS,M,1.80,72,21-11-88,Nalchik,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
48,51,Arseniy Andreev,RUS,D,1.88,83,24-01-88,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
49,52,Astemir Soblirov,RUS,D,1.82,76,27-10-90,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
50,53,Aleksandr Stepanov,RUS,M,1.79,73,23-09-88,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
51,55,Viktor Vasin,RUS,D,1.92,80,06-10-88,St.  Petersburg,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
52,66,Vasile Carauş,ROU,M,1.80,75,06-08-88,,Academia Chişinău,Spartak Nalchik,2008,Russian
53,67,Viorel Frunză,MDA,F,1.87,81,06-12-79,Chişinău,CFR Cluj,Spartak Nalchik,2008,Russian
54,79,Marat Gubzhev,RUS,F,1.76,65,02-08-92,,Spartak Nalchik-2,Spartak Nalchik,2008,Russian
55,84,Rustem Kalimullin,RUS,F,1.78,76,24-06-84,Naberezhnye Chelny,KamAZ,Spartak Nalchik,2008,Russian
56,88,Kantemir Berkhamov,RUS,M,1.80,72,07-08-88,Moscow,Lokomotiv Moscow,Spartak Nalchik,2008,Russian
57,99,Felipe Félix,BRA,F,1.96,86,20-04-85,Itanhaém,Odivelas,Spartak Nalchik,2008,Russian
1,1,Ilion Lika,ALB,G,1.90,85,17-05-80,Tirana,KS Elbasani,Terek Grozny,2008,Russian
2,2,Radoslav  Zabavnik,SVK,D,1.81,77,16-09-80,Koice,Sparta Prague,Terek Grozny,2008,Russian
3,3,Igor Dudnyk,UKR,D,1.76,65,09-08-85,,Metalurh Zaporizhya,Terek Grozny,2008,Russian
4,4,Anatoliy Romanovich,RUS,D,1.86,80,09-09-79,Nalchik,Shinnik,Terek Grozny,2008,Russian
6,6,Ismail Ediev,RUS,D,1.85,76,16-02-88,Grozny,Terek-2,Terek Grozny,2008,Russian
7,7,Guy Stephane Essamé,CMR,M,1.78,73,25-11-84,Douala,Boavista,Terek Grozny,2008,Russian
8,8,Rade Petrović,MNE,M,1.87,79,21-09-82,,Borac Čačak,Terek Grozny,2008,Russian
9,9,Sergey Serdyukov,RUS,F,1.92,88,10-04-81,Lermontov,Tom,Terek Grozny,2008,Russian
10,10,Magomed Adiev,RUS,F,1.88,83,30-06-77,Makhachkala,Sokol,Terek Grozny,2008,Russian
11,11,Florentin Petre,ROU,M,1.66,61,15-01-76,Bucharest,CSKA Sofia,Terek Grozny,2008,Russian
12,12,Yaroslav Hodzyur,UKR,G,1.94,90,06-03-85,,Dynamo Kiev-2,Terek Grozny,2008,Russian
14,14,Valentin Iliev,BUL,D,1.85,80,11-07-80,Vratsa,CSKA Sofia,Terek Grozny,2008,Russian
15,15,Aslan Dashaev,RUS,M,1.82,78,19-02-89,,Terek-2,Terek Grozny,2008,Russian
16,16,Magomed Serazhdinov,RUS,G,1.77,65,14-12-91,,Terek-2,Terek Grozny,2008,Russian
17,17,Vladislav Kulik,RUS,M,1.80,76,27-02-85,Poltava,FC Ural,Terek Grozny,2008,Russian
18,18,Timur Dzhabrailov,RUS,D,1.83,79,05-08-73,Grozny,Angusht,Terek Grozny,2008,Russian
20,20,Artem Voronkin,RUS,M,1.84,79,19-02-86,,Avangard Kursk,Terek Grozny,2008,Russian
21,21,Islam Soltaev,RUS,M,1.80,77,08-11-88,,Terek-2,Terek Grozny,2008,Russian
22,22,Dumitru Dolgov,MDA,D,1.87,77,24-08-87,,Nistru Otaci,Terek Grozny,2008,Russian
23,23,Goran Dimovski,MKD,D,1.74,68,14-10-82,,Makedonija Gjorče Petrov,Terek Grozny,2008,Russian
24,24,Islam Kadirov,RUS,F,1.89,76,27-11-89,,Terek-2,Terek Grozny,2008,Russian
25,25,Rizvan Utsiev,RUS,M,1.73,68,07-02-88,Argun,Terek-2,Terek Grozny,2008,Russian
26,26,Anzor Tembulatov,RUS,M,1.79,72,08-06-89,,Terek-2,Terek Grozny,2008,Russian
27,27,Adlan Katsaev,RUS,M,1.80,73,20-02-88,Achkhoy-Martan,Terek-2,Terek Grozny,2008,Russian
28,28,Vladimir Kuzmichev,RUS,M,1.85,80,28-07-79,Moscow,Kuban Krasnodar,Terek Grozny,2008,Russian
29,29,Sharudi Bukhiev,RUS,D,1.85,71,17-01-91,,Terek-2,Terek Grozny,2008,Russian
30,30,Askerkhan Dzhamuev,RUS,G,1.80,80,14-01-89,,Terek-2,Terek Grozny,2008,Russian
31,31,Magomed Ozdoev,RUS,M,1.82,75,05-11-92,Grozny,Terek-2,Terek Grozny,2008,Russian
32,32,Mansur Soltaev,RUS,D,1.77,68,04-01-91,,Terek-2,Terek Grozny,2008,Russian
33,33,Shamil Lakhiyalov,RUS,F,1.75,69,28-10-79,Makhachkala,Anzhi Makhachkala,Terek Grozny,2008,Russian
34,34,Islam Dadaev,RUS,M,1.73,65,26-11-91,,Terek-2,Terek Grozny,2008,Russian
35,35,Murad Tagilov,RUS,D,1.89,81,27-01-90,,Terek-2,Terek Grozny,2008,Russian
36,36,Isa Khamidov,RUS,D,1.80,78,07-07-88,,Terek-2,Terek Grozny,2008,Russian
37,37,Valikhan Mezhidov,RUS,D,1.72,64,10-04-88,,Terek-2,Terek Grozny,2008,Russian
38,38,Khamad Asukhanov,RUS,F,1.76,71,20-01-88,,Terek-2,Terek Grozny,2008,Russian
40,40,Oleg Vlasov,RUS,M,1.77,73,10-12-84,Priladozhsky,Saturn,Terek Grozny,2008,Russian
41,41,Islam Tsuroev,RUS,F,1.82,77,23-04-89,,Terek-2,Terek Grozny,2008,Russian
42,42,Syarhey Amelyanchuk,BLR,D,1.78,75,08-08-80,Minsk,FC Rostov,Terek Grozny,2008,Russian
43,43,Nikola Karčev,MKD,D,1.86,83,31-03-81,Skopje,KS Elbasani,Terek Grozny,2008,Russian
44,44,Suleyman Edilov,RUS,M,1.66,62,23-01-88,,Terek-2,Terek Grozny,2008,Russian
45,45,Ramzan Utsiev,RUS,M,1.67,59,24-02-89,,Terek-2,Terek Grozny,2008,Russian
46,46,Vitaliy Kuznetsov,RUS,M,1.98,90,21-02-86,,Baltika Kaliningrad,Terek Grozny,2008,Russian
47,47,Sergey Bendz,RUS,D,1.89,81,03-04-83,Krasnodar,FC  Rostov,Terek Grozny,2008,Russian
48,51,Shamil Ashahanov,RUS,M,1.70,66,23-12-90,,Terek-2,Terek Grozny,2008,Russian
49,55,Andrei Mărgăritescu,ROU,M,1.84,79,01-01-80,Piteşti,Dinamo Bucureşti,Terek Grozny,2008,Russian
50,63,David Junior Lopes,BRA,D,1.85,79,19-07-82,Maringa,Osijek,Terek Grozny,2008,Russian
51,70,Zaur Sadaev,RUS,M,1.82,78,06-11-89,Shali,Terek-2,Terek Grozny,2008,Russian
52,77,Marko Dinjar,CRO,M,1.70,68,21-05-86,Osijek,Osijek,Terek Grozny,2008,Russian
53,78,Daniel Pancu,ROU,M,1.87,80,17-08-77,Iaşi,Rapid Bucureşti,Terek Grozny,2008,Russian
54,88,Ştefan Sicaci,MDA,G,1.94,86,08-09-88,,Sheriff Tiraspol,Terek Grozny,2008,Russian
55,95,Rizavdi Edilov,RUS,G,1.83,80,26-06-88,Grozny,Terek-2,Terek Grozny,2008,Russian
56,98,Jean Blaise Bouli,CMR,M,1.75,71,04-09-80,,Dynamo Bryansk,Terek Grozny,2008,Russian
57,99,Viktor Zemchenkov,RUS,F,1.91,87,15-09-86,Moscow,Torpedo Moscow,Terek Grozny,2008,Russian
1,1,Ivan Perfilev,RUS,G,1.91,79,06-09-88,,Tom-2,Tom Tomsk,2008,Russian
2,2,Andrey Kolesnikov,RUS,D,1.85,77,11-02-84,Kazan,Torpedo Moscow,Tom Tomsk,2008,Russian
3,3,Valeriy Klimov,RUS,M,1.88,82,31-01-74,Orel,Arsenal Tula,Tom Tomsk,2008,Russian
4,4,Vasiliy Yanotovskiy,RUS,M,1.76,70,02-01-76,Leninsk-Kuznetskiy,Zarya LK,Tom Tomsk,2008,Russian
5,5,Sergey Skoblyakov,RUS,M,1.64,58,02-01-77,Moscow,Liepājas  Metalurgs,Tom Tomsk,2008,Russian
6,6,Dmitriy Michkov,RUS,M,1.87,77,22-02-80,Klimovsk,Spartak Nalchik,Tom Tomsk,2008,Russian
7,7,Alexander Mladenov,BUL,F,1.88,77,25-06-82,Sofia,CSKA  Sofia,Tom Tomsk,2008,Russian
8,8,Denis Kiselev,RUS,F,1.80,70,02-06-78,Moscow,FC Khimki,Tom Tomsk,2008,Russian
10,10,Anton Arkhipov,RUS,F,1.80,73,04-11-85,Yaroslavl,FC Khimki,Tom Tomsk,2008,Russian
11,11,Goran  Maznov,MKD,F,1.85,78,22-04-81,Strumica,Lokeren,Tom Tomsk,2008,Russian
14,14,Roman Kontsedalov,RUS,M,1.81,75,11-05-86,Valuyki,Lokomotiv Moscow,Tom Tomsk,2008,Russian
15,15,Viktor Stroyev,RUS,D,1.78,70,16-01-87,Voronezh,Zenit St Petersburg,Tom Tomsk,2008,Russian
16,16,Venyamin Mandrykin,RUS,G,1.88,83,30-08-81,Vladikavkaz,CSKA Moscow,Tom Tomsk,2008,Russian
18,18,Denis Bolshakov,RUS,M,1.81,74,07-06-87,Vladivostok,Luch-Energia,Tom Tomsk,2008,Russian
19,19,Denis Evsikov,RUS,D,1.87,77,19-02-81,Moscow,Spartak Nalchik,Tom Tomsk,2008,Russian
20,20,Dmitriy  Tarasov,RUS,M,1.88,73,18-03-87,Tomsk,Tom-2,Tom Tomsk,2008,Russian
21,21,Valeriy Catînsus,MDA,D,1.82,76,27-04-78,Chişinău,Arsenal Tula,Tom Tomsk,2008,Russian
22,22,Vitaliy Volkov,RUS,M,1.75,64,22-03-81,Moscow,Rubin Kazan,Tom Tomsk,2008,Russian
