,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
4,4,Domenico Criscito,ITA,D,1.83,70,30-12-86,Cercola,Genoa,Zenit St. Petersburg,2011,Russian
6,6,Nicolas Lombaerts,BEL,D,1.88,78,20-03-85,Brugge,KAA Gent,Zenit St. Petersburg,2011,Russian
8,8,Danko Lazović,SRB,F,1.85,79,17-05-83,Kragujevac,PSV Eindhoven,Zenit St. Petersburg,2011,Russian
9,9,Aleksandr Bukharov,RUS,F,1.91,83,12-03-85,Naberezhnye Chelny,Rubin Kazan,Zenit St. Petersburg,2011,Russian
10,10,Danny,POR,M,1.78,70,07-08-83,Caracas,Dynamo Moscow,Zenit St. Petersburg,2011,Russian
11,11,Aleksandr Kerzhakov,RUS,F,1.75,67,27-11-82,Kingisepp,Dynamo Moscow,Zenit St. Petersburg,2011,Russian
14,14,Tomá Hubočan,SVK,D,1.83,74,17-09-85,ilina,MK ilina,Zenit St. Petersburg,2011,Russian
15,15,Roman Shirokov,RUS,M,1.83,74,06-07-81,Dedovsk,FC Khimki,Zenit St. Petersburg,2011,Russian
16,16,Vyacheslav Malafeev,RUS,G,1.85,79,04-03-79,St. Petersburg,Zenit-2,Zenit St. Petersburg,2011,Russian
17,17,Alessandro Rosina,ITA,M,1.68,65,31-01-84,Belvedere Marittimo,Torino,Zenit St. Petersburg,2011,Russian
18,18,Konstantin Zyryanov,RUS,M,1.76,71,05-10-77,Perm,Torpedo Moscow,Zenit St. Petersburg,2011,Russian
20,20,Viktor Fayzulin,RUS,M,1.76,72,22-04-86,Nakhodka,Spartak Nalchik,Zenit St. Petersburg,2011,Russian
22,22,Dmitriy Borodin,RUS,G,1.88,82,08-10-77,St. Petersburg,Anzhi Makhachkala,Zenit St. Petersburg,2011,Russian
23,23,Szabolcs Huszti,HUN,M,1.72,70,18-04-83,Miskolc,Hannover 96,Zenit St. Petersburg,2011,Russian
24,24,Aleksandar Luković,SRB,D,1.84,73,23-10-82,Kraljevo,Udinese,Zenit St. Petersburg,2011,Russian
25,25,Sergey Semak,RUS,M,1.78,73,27-02-76,Sychanske,Rubin Kazan,Zenit St. Petersburg,2011,Russian
27,27,Igor Denisov,RUS,M,1.76,75,17-05-84,St. Petersburg,Zenit-2,Zenit St. Petersburg,2011,Russian
29,29,Andrey Arshavin,RUS,M,1.72,71,29-05-81,St. Petersburg,Arsenal,Zenit St. Petersburg,2011,Russian
30,30,Yuriy Zhevnov,BLR,G,1.83,78,17-04-81,Dobrush,FC Moscow,Zenit St. Petersburg,2011,Russian
34,34,Vladimir Bystrov,RUS,M,1.78,69,31-01-84,Luga,Spartak Moscow,Zenit St. Petersburg,2011,Russian
41,63,Denis Terentyev,RUS,D,1.81,73,13-08-92,St. Petersburg,Zenit-2,Zenit St. Petersburg,2011,Russian
42,88,Dmitriy Telegin,RUS,D,1.81,71,02-01-92,,Zenit-2,Zenit St. Petersburg,2011,Russian
43,99,Maksim Kanunnikov,RUS,F,1.83,74,14-07-91,St. Petersburg,Zenit-2,Zenit St. Petersburg,2011,Russian
