,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place,Previous Club,Current Club,Year,Country League
24,24,Alberto De La Bella,ESP,M,1.79,72,02-12-85,Santa Coloma de Gramanet,Sevilla B,Real Sociedad,2010,Spanish
26,26,Asier  Illarramendi,ESP,M,1.77,74,08-03-90,Mutriku,Real  Sociedad B,Real Sociedad,2010,Spanish
30,30,Toño Ramírez,ESP,G,1.89,83,23-11-86,Logroño,Real  Sociedad B,Real Sociedad,2010,Spanish
31,31,Liassine Cadamuro,ALG,D,1.86,76,05-03-88,Toulouse,Real Sociedad B,Real Sociedad,2010,Spanish
1,1,Andrés Palop,ESP,G,1.84,75,22-10-73,Valencia,Valencia,Sevilla,2010,Spanish
2,2,Federico Fazio,ARG,D,1.95,85,17-03-87,Buenos Aires,Ferrocarril Oeste,Sevilla,2010,Spanish
3,3,Ivica Dragutinović,SRB,D,1.86,84,13-11-75,Čačak,Standard Liège,Sevilla,2010,Spanish
4,4,Martín Cáceres,URU,D,1.82,77,07-04-87,Montevideo,Barcelona,Sevilla,2010,Spanish
5,5,Fernando Navarro,ESP,D,1.78,70,25-06-82,Barcelona,Mallorca,Sevilla,2010,Spanish
6,6,N'Dri Romaric,CIV,M,1.87,88,04-06-83,Abidjan,Le Mans,Sevilla,2010,Spanish
7,7,Jesús Navas,ESP,M,1.70,60,21-11-85,Los Palacios,Sevilla B,Sevilla,2010,Spanish
8,8,Didier  Zokora,CIV,M,1.79,72,14-12-80,Abidjan,Tottenham H,Sevilla,2010,Spanish
9,9,Diego Perotti,ARG,F,1.75,67,26-07-88,Moreno,Deportivo Morón,Sevilla,2010,Spanish
11,11,Renato,BRA,M,1.77,71,15-05-79,Santa Mercedes,Santos,Sevilla,2010,Spanish
12,12,Frédéric Kanouté,MLI,F,1.92,82,02-09-77,Sainte-Foy-le-Grande,Tottenham H,Sevilla,2010,Spanish
13,13,Javi Varas,ESP,G,1.82,73,10-09-82,Seville,Sevilla B,Sevilla,2010,Spanish
14,14,Julien Escudé,FRA,D,1.83,79,17-08-79,Chartres,Ajax,Sevilla,2010,Spanish
15,15,Alejandro Alfaro,ESP,M,1.73,68,23-11-86,La Palma del Condado,Sevilla B,Sevilla,2010,Spanish
16,16,Diego Capel,ESP,M,1.73,67,16-02-88,Albox,Sevilla B,Sevilla,2010,Spanish
17,17,Sergio  Sánchez,ESP,D,1.85,78,03-04-86,Matarò,Espanyol,Sevilla,2010,Spanish
18,18,Álvaro  Negredo,ESP,F,1.86,85,20-08-85,Madrid,Real Madrid,Sevilla,2010,Spanish
19,19,Luca Cigarini,ITA,M,1.75,72,20-06-86,Montecchio Emilio,Napoli,Sevilla,2010,Spanish
20,20,Mouhamadou  Dabo,SEN,D,1.76,67,28-11-86,Dakar,St-Etienne,Sevilla,2010,Spanish
21,21,Lautaro  Acosta,ARG,M,1.68,68,14-03-88,Glew,Lanús,Sevilla,2010,Spanish
22,22,Arouna Koné,CIV,F,1.81,81,11-11-83,Anyama,PSV Eindhoven,Sevilla,2010,Spanish
23,23,Alexis,ESP,D,1.83,75,04-08-85,Málaga,Valencia,Sevilla,2010,Spanish
24,24,Gary Medel,CHI,M,1.72,71,03-08-87,Santiago,Universidad  Católica,Sevilla,2010,Spanish
25,25,Ivan Rakitić,CRO,M,1.84,79,10-03-88,Rheinfelden,Schalke,Sevilla,2010,Spanish
26,26,Luis Alberto,ESP,F,1.82,70,28-09-92,Jerez de la Frontera,Sevilla C,Sevilla,2010,Spanish
29,29,Dani Jiménez,ESP,G,1.79,72,05-03-90,Lebrija,Sevilla B,Sevilla,2010,Spanish
31,31,Rodri,ESP,F,1.74,64,06-06-90,Soria,Sevilla B,Sevilla,2010,Spanish
32,32,José Campaña,ESP,M,1.76,55,30-05-93,Seville,Sevilla B,Sevilla,2010,Spanish
33,33,Julián,ESP,G,1.95,91,28-03-91,Granada,Sevilla B,Sevilla,2010,Spanish
34,34,Bernardo Espinosa,COL,D,1.92,86,11-07-89,Cali,Sevilla B,Sevilla,2010,Spanish
35,35,Salva,ESP,M,1.85,81,01-08-90,Seville,Seville B,Sevilla,2010,Spanish
1,1,Juan Pablo,ESP,G,1.87,83,02-09-78,León,Numancia,Sporting Gijón,2010,Spanish
2,2,Alberto Botía,ESP,D,1.87,75,27-01-89,Alquerias,Barcelona  B,Sporting Gijón,2010,Spanish
3,3,José Ángel,ESP,D,1.82,77,05-09-89,Gijón,Sporting Gijón B,Sporting Gijón,2010,Spanish
4,4,Jorge Garcia,ESP,D,1.85,79,18-01-84,Gijón,Sporting Gijón B,Sporting Gijón,2010,Spanish
5,5,Alberto Rivera,ESP,M,1.70,68,19-02-78,Puertollano,Betis,Sporting Gijón,2010,Spanish
6,6,Carmelo,ESP,M,1.80,70,09-07-83,Las Palmas,Levante,Sporting Gijón,2010,Spanish
7,7,Ayoze,ESP,M,1.72,64,22-11-85,Puerto de La  Cruz,Tenerife,Sporting Gijón,2010,Spanish
8,8,Gastón Sangoy,ARG,F,1.78,79,05-10-84,Paraná,Apollon Limassol,Sporting Gijón,2010,Spanish
9,9,Mate Bilić,CRO,F,1.85,81,23-10-80,Split,Rapid Vienna,Sporting Gijón,2010,Spanish
10,10,Nacho Novo,ESP,F,1.75,70,26-03-79,Ferrol,Rangers,Sporting Gijón,2010,Spanish
11,11,Alberto Lora,ESP,M,1.68,67,25-03-87,Móstoles,Sporting Gijón B,Sporting Gijón,2010,Spanish
12,12,Gregory Arnolin,FRA,D,1.87,89,10-11-80,Livry-Gargan,Vitória Guimarães,Sporting Gijón,2010,Spanish
13,13,Iván  Cuéllar,ESP,G,1.85,75,25-05-84,Mérida,Atlético  Madrid,Sporting Gijón,2010,Spanish
14,14,Iván  Hernández,ESP,M,1.85,80,27-02-80,Madrid,Valladolid,Sporting Gijón,2010,Spanish
15,15,Roberto Canella,ESP,M,1.80,68,07-02-88,Pola de Laviana,Sporting Gijón B,Sporting Gijón,2010,Spanish
16,16,André Castro,POR,M,1.79,75,02-04-88,Gondomar,FC Porto,Sporting Gijón,2010,Spanish
17,17,Diego Castro,ESP,F,1.74,71,02-07-82,Pontevedra,Málaga B,Sporting Gijón,2010,Spanish
18,18,Luis Morán,ESP,F,1.72,67,26-07-87,Luanco,Sporting Gijón B,Sporting Gijón,2010,Spanish
19,19,Sebastián  Eguren,URU,M,1.86,84,08-01-81,Montevideo,Villarreal,Sporting Gijón,2010,Spanish
20,20,Miguel de las Cuevas,ESP,M,1.75,70,19-06-86,Alicante,Atlético Madrid,Sporting Gijón,2010,Spanish
22,22,Rafael Sastre,ESP,D,1.79,75,22-10-75,Benissalem,Cádiz,Sporting Gijón,2010,Spanish
23,23,David  Barral,ESP,F,1.83,78,10-05-83,Cádiz,Real  Madrid B,Sporting Gijón,2010,Spanish
25,25,Javi Poves,ESP,D,1.84,79,28-09-86,Madrid,Sporting Gijón B,Sporting Gijón,2010,Spanish
26,26,Sergio Álvarez,ESP,M,1.80,65,23-01-92,Avilés,Sporting Gijón B,Sporting Gijón,2010,Spanish
27,27,Raúl,ESP,G,1.81,75,01-11-86,San Román de Cayón,Sporting Gijón B,Sporting Gijón,2010,Spanish
28,28,Juan Muñiz,ESP,M,1.78,74,13-03-92,Gijón,Sporting Gijón B,Sporting Gijón,2010,Spanish
29,29,Pedro Orfila,ESP,D,1.75,67,06-03-88,Luanco,Sporting Gijón B,Sporting Gijón,2010,Spanish
30,30,Guiller,ESP,D,1.77,63,31-01-92,San Esteban de Pravia,Sporting Gijón B,Sporting Gijón,2010,Spanish
31,31,Nacho Cases,ESP,M,1.74,64,22-12-87,Gijón,Sporting Gijón B,Sporting Gijón,2010,Spanish
32,32,Alain,ESP,D,1.84,73,13-11-89,Gijón,Sporting Gijón B,Sporting Gijón,2010,Spanish
1,1,César  Sánchez,ESP,G,1.85,82,02-09-71,Coria,Tottenham H,Valencia,2010,Spanish
2,2,Bruno Saltor,ESP,D,1.81,76,01-10-80,Barcelona,Almería,Valencia,2010,Spanish
3,3,Hedwiges Maduro,NED,M,1.85,79,13-02-85,Almere,Ajax,Valencia,2010,Spanish
4,4,David  Navarro,ESP,D,1.88,82,25-05-80,Valencia,Valencia  B,Valencia,2010,Spanish
5,5,Mehmet  Topal,TUR,M,1.87,76,03-03-86,Malatya,Galatasaray,Valencia,2010,Spanish
6,6,David Albelda,ESP,M,1.81,77,01-09-77,Alzira,Valencia  B,Valencia,2010,Spanish
7,7,Joaquín,ESP,M,1.79,75,21-07-81,Puerto de Santa Maria,Betis,Valencia,2010,Spanish
8,8,Alejandro Domínguez,ARG,F,1.73,71,10-06-81,Lanús,Rubin Kazan,Valencia,2010,Spanish
9,9,Roberto Soldado,ESP,F,1.79,81,27-05-85,Valencia,Getafe,Valencia,2010,Spanish
10,10,Juan  Mata,ESP,F,1.70,63,28-04-88,Burgos,Real  Madrid B,Valencia,2010,Spanish
11,11,Aritz Aduriz,ESP,F,1.77,75,11-02-81,San  Sebastián,Mallorca,Valencia,2010,Spanish
12,12,Nacho González,URU,M,1.80,73,14-05-82,Montevideo,Danubio,Valencia,2010,Spanish
13,13,Vicente Guaita,ESP,G,1.90,80,18-02-87,Valencia,Valencia B,Valencia,2010,Spanish
14,14,Vicente,ESP,M,1.75,72,16-07-81,Valencia,Levante,Valencia,2010,Spanish
15,15,Ángel Dealbert,ESP,D,1.85,78,01-01-83,Castellón,Castellón,Valencia,2010,Spanish
17,17,Marius Stankevičius,LTU,M,1.89,83,15-07-81,Kaunas,Sampdoria,Valencia,2010,Spanish
18,18,Jonas,BRA,F,1.83,73,01-04-84,Bebedouro,Grêmio,Valencia,2010,Spanish
19,19,Pablo Hernández,ESP,M,1.73,64,11-04-85,Castellón,Getafe,Valencia,2010,Spanish
20,20,Ricardo Costa,POR,D,1.83,80,16-05-81,Vila Nova de Gaia,Lille,Valencia,2010,Spanish
21,21,Éver  Banega,ARG,M,1.74,69,29-06-88,Rosario,Boca Juniors,Valencia,2010,Spanish
22,22,Jérémy Mathieu,FRA,D,1.90,82,29-10-83,Luxeuil-les-Bains,Toulouse,Valencia,2010,Spanish
23,23,Miguel,POR,D,1.79,78,04-01-80,Lisbon,Benfica,Valencia,2010,Spanish
24,24,Facundo Alberto Costa,ARG,M,1.76,70,09-01-85,Buenos Aires,Montpellier,Valencia,2010,Spanish
25,25,Miguel  Ángel Moyá,ESP,G,1.85,75,02-04-84,Binissalem,Mallorca,Valencia,2010,Spanish
26,26,Isco,ESP,F,1.76,80,21-04-92,Valencia,Valencia B,Valencia,2010,Spanish
27,27,Paco Alcácer,ESP,F,1.74,71,30-08-93,Torrent,Valencia B,Valencia,2010,Spanish
28,28,Jordi Alba,ESP,D,1.65,63,21-03-89,L'Hospitalet de Llobregat,Valencia B,Valencia,2010,Spanish
29,29,Joel,ESP,D,1.80,72,20-09-92,Torrent,Valencia B,Valencia,2010,Spanish
30,30,Javi González,ESP,G,,,31-03-92,,Valencia Juvenil A,Valencia,2010,Spanish
31,31,Carmelo,ESP,G,,,08-01-92,,Valencia Juvenil A,Valencia,2010,Spanish
32,32,Nacho Porcar,ESP,D,1.82,71,10-07-92,Valencia,Valencia B,Valencia,2010,Spanish
33,33,David Fornies,ESP,D,1.75,75,06-02-91,,Valencia B,Valencia,2010,Spanish
35,35,Iván Rubio,ESP,M,1.70,70,01-03-91,Valencia,Valencia B,Valencia,2010,Spanish
36,36,Portu,ESP,M,1.70,70,21-05-92,Beniel,Valencia B,Valencia,2010,Spanish
37,37,Carles,ESP,F,1.67,69,22-11-92,Valencia,Valencia Juvenil A,Valencia,2010,Spanish
38,38,Cifo,ESP,M,1.73,68,06-08-92,Albacete,Valencia B,Valencia,2010,Spanish
39,39,Saúl,ESP,G,1.84,72,11-07-89,La Laguna,Levante B,Valencia,2010,Spanish
41,45,Ángel Montoro,ESP,M,1.80,70,25-06-88,Valencia,Valencia B,Valencia,2010,Spanish
1,1,Xavi Oliva,ESP,G,1.88,86,29-05-76,L'Hospitalet de Llobregat,Castellón,Villarreal,2010,Spanish
2,2,Gonzalo  Rodríguez,ARG,D,1.82,79,10-04-84,Buenos  Aires,San  Lorenzo,Villarreal,2010,Spanish
3,3,Joan Oriol,ESP,D,1.75,69,05-11-86,Cambrils,Villarreal B,Villarreal,2010,Spanish
4,4,Mateo  Musacchio,ARG,D,1.79,72,26-08-90,Rosario,Villarreal B,Villarreal,2010,Spanish
5,5,Carlos Marchena,ESP,D,1.83,78,31-07-79,Las Cabezas,Valencia,Villarreal,2010,Spanish
6,6,Ángel,ESP,D,1.81,71,10-03-81,Santa Lucia de Tirajana,Celta Vigo,Villarreal,2010,Spanish
7,7,Nilmar,BRA,F,1.80,70,14-07-84,Bandeirantes,Internacional,Villarreal,2010,Spanish
8,8,Santi  Cazorla,ESP,M,1.68,66,13-12-84,Lugo de  Llanera,Villarreal B,Villarreal,2010,Spanish
9,9,Marco  Rubén,ARG,F,1.79,72,26-10-86,Capitán  Bermúdez,River Plate,Villarreal,2010,Spanish
10,10,Cani,ESP,M,1.80,75,03-08-81,Zaragoza,Zaragoza,Villarreal,2010,Spanish
11,11,Joan Capdevila,ESP,D,1.82,78,03-02-78,Tarrega,Deportivo La Coruña,Villarreal,2010,Spanish
13,13,Diego  López,ESP,G,1.96,88,03-11-81,Paradela,Real Madrid,Villarreal,2010,Spanish
15,15,José Catalá,ESP,D,1.75,72,31-12-84,Villajoyosa,Villarreal B,Villarreal,2010,Spanish
17,17,Javier Matilla,ESP,M,1.76,72,01-01-88,Ciudad Real,Villarreal B,Villarreal,2010,Spanish
19,19,Marcos Senna,ESP,M,1.77,76,17-07-76,São Paulo,São Caetano,Villarreal,2010,Spanish
20,20,Borja Valero,ESP,M,1.74,73,12-01-85,Madrid,WBA,Villarreal,2010,Spanish
21,21,Bruno,ESP,M,1.79,70,12-06-84,Artana,Villarreal  B,Villarreal,2010,Spanish
22,22,Giuseppe Rossi,ITA,F,1.73,73,01-02-87,Clifton,Manchester U,Villarreal,2010,Spanish
24,24,Cicinho,BRA,D,1.72,68,24-06-80,Pradópolis,Roma,Villarreal,2010,Spanish
25,25,Juan Carlos,ESP,G,1.80,78,27-07-87,Calvià,Villarreal B,Villarreal,2010,Spanish
26,26,Kiko,ESP,D,1.89,83,21-08-88,Málaga,Villarreal B,Villarreal,2010,Spanish
27,27,Mario,ESP,D,1.75,70,24-11-90,Novelda,Villarreal B,Villarreal,2010,Spanish
29,29,Carlos Tomás,ESP,D,1.83,78,18-05-88,Ibiza,Villarreal B,Villarreal,2010,Spanish
31,31,Natxo Insa,ESP,M,1.77,70,09-06-86,Cocentaina,Villarreal B,Villarreal,2010,Spanish
32,32,Marcos Gullón,ESP,M,1.85,79,20-02-89,Madrid,Villarreal B,Villarreal,2010,Spanish
33,33,Hernán Pérez,PAR,M,1.77,68,25-02-89,Fernando de la Mora,Libertad,Villarreal,2010,Spanish
35,35,Diego Mariño,ESP,G,1.85,75,09-05-90,Vigo,Villarreal B,Villarreal,2010,Spanish
37,37,Iago Falqué,ESP,M,1.74,69,04-01-90,Vigo,Juventus,Villarreal,2010,Spanish
41,42,Nicki Bille Nielsen,DEN,F,1.84,76,07-02-88,Vigerslev,Villarreal B,Villarreal,2010,Spanish
42,43,Wakaso Mubarak,GHA,M,1.65,79,25-07-90,Tamale,Elche,Villarreal,2010,Spanish
43,44,Sergi Mut,ESP,F,,,21-01-91,,Villarreal C,Villarreal,2010,Spanish
44,45,Diego Jiménez,ESP,D,1.85,75,11-08-91,Benavente,Villarreal B,Villarreal,2010,Spanish
45,46,Fofo,ESP,F,1.82,75,02-03-90,Palma de Mallorca,Villarreal B,Villarreal,2010,Spanish
46,47,Pere,ESP,D,1.78,72,24-07-91,Sabadell,Villarreal B,Villarreal,2010,Spanish
47,48,Carlos Català,ESP,D,1.76,62,12-07-91,,Villarreal C,Villarreal,2010,Spanish
48,49,Manu Trigueros,ESP,F,1.78,70,17-10-91,Talavera de la Reina,Villarreal C,Villarreal,2010,Spanish
1,1,Antonio Doblas,ESP,G,1.84,78,05-08-80,Seville,Huesca,Zaragoza,2010,Spanish
2,2,Carlos  Diogo,URU,D,1.86,79,18-07-83,Montevideo,Real  Madrid,Zaragoza,2010,Spanish
3,3,Javier  Paredes,ESP,D,1.75,74,05-07-82,Oviedo,Getafe,Zaragoza,2010,Spanish
4,4,Matteo Contini,ITA,D,1.82,76,16-04-80,Gemonio,Napoli,Zaragoza,2010,Spanish
5,5,Edmilson,BRA,D,1.86,75,10-07-76,Taguaritinga,Palmeiras,Zaragoza,2010,Spanish
6,6,Maurizio Lanzaro,ITA,D,1.83,79,14-03-82,Avellino,Reggina,Zaragoza,2010,Spanish
7,7,Jorge López,ESP,M,1.84,79,19-09-78,Logroño,Racing Santander,Zaragoza,2010,Spanish
8,8,Ander Herrera,ESP,M,1.81,68,14-08-89,Bilbao,Zaragoza B,Zaragoza,2010,Spanish
9,9,Ikechukwu Uche,NGA,F,1.71,74,05-01-84,Aba,Getafe,Zaragoza,2010,Spanish
10,10,Nicolás  Bertolo,ARG,M,1.80,75,02-01-86,Córdoba,Palermo,Zaragoza,2010,Spanish
11,11,Florent  Sinama-Pongolle,FRA,F,1.76,69,20-10-84,Saint-Pierre,Sporting CP,Zaragoza,2010,Spanish
14,14,Gabi,ESP,M,1.79,68,10-07-83,Madrid,Atlético  Madrid,Zaragoza,2010,Spanish
15,15,Guirane  N'Daw,SEN,M,1.89,79,24-04-84,Rufisque,St-Etienne,Zaragoza,2010,Spanish
16,16,Braulio,ESP,F,1.77,78,18-09-85,Puerto  Rosario,Atlético Madrid,Zaragoza,2010,Spanish
17,17,Ángel Lafita,ESP,M,1.88,75,07-08-84,Zaragoza,Deportivo La Coruña,Zaragoza,2010,Spanish
18,18,Marco Pérez,COL,F,1.81,74,18-09-90,Quibdó,Boyacá Chicó,Zaragoza,2010,Spanish
19,19,Paulo  da Silva,PAR,D,1.81,76,01-02-80,Asunción,Sunderland,Zaragoza,2010,Spanish
20,20,Saïd Boutahar,NED,M,1.72,72,12-08-82,Rotterdam,Willem II,Zaragoza,2010,Spanish
21,21,Jiří  Jaroík,CZE,M,1.95,89,27-10-77,Ústí  Nad Labem,Krylia Sovetov,Zaragoza,2010,Spanish
22,22,Ádám Pintér,HUN,D,1.90,76,12-06-88,Kaposvár,MTK,Zaragoza,2010,Spanish
23,23,Leonardo Ponzio,ARG,M,1.78,75,29-01-82,Las Rojas,River Plate,Zaragoza,2010,Spanish
24,24,Ivan  Obradović,SRB,D,1.81,74,25-07-88,Belgrade,Partizan Belgrade,Zaragoza,2010,Spanish
25,25,Leo Franco,ARG,G,1.88,79,20-05-77,San Nicolás,Galatasaray,Zaragoza,2010,Spanish
26,26,José Ruíz,ESP,D,1.77,75,26-03-90,Valencia,Zaragoza B,Zaragoza,2010,Spanish
27,27,Jorge Ortí,ESP,F,1.80,72,28-04-93,Zaragoza,Zaragoza B,Zaragoza,2010,Spanish
29,29,Kevin Lacruz,ESP,M,1.75,64,13-02-92,Zaragoza,Zaragoza B,Zaragoza,2010,Spanish
30,30,Álex Sánchez,ESP,G,1.86,79,03-02-91,Barcelona,Zaragoza B,Zaragoza,2010,Spanish
32,32,Ismael López,ESP,F,1.80,76,29-01-90,Iruñea,Athletic  Bilbao B,Zaragoza,2010,Spanish
40,40,Pablo Alcolea,ESP,G,1.84,78,23-03-89,Zaragoza,Zaragoza B,Zaragoza,2010,Spanish
